2018 09 02				
'UIV-2026'				
2018 09 02				
'days'				
4				
'Oil Rate SC'	'Water Rate SC'	'Gas Rate SC'	'Well Bottom-hole Pressure'	
706	0	0	0	63333.48205
707	0	0	0	62384.85887
708	0	0	0	63154.23158
709	0	0	0	62855.38007
710	0	0	0	64076.55599
711	0	0	0	61730.81242
712	0	0	0	61689.62225
713	0	0	0	63485.90481
714	0	0	0	62711.89713
715	0	0	0	63754.56207
716	0	0	0	63205.14588
717	0	0	0	62129.09387
718	0	0	0	62242.27139
719	0	0	0	63598.76433
720	0	0	0	63533.90412
721	0	0	0	63385.09732
722	0	0	0	63768.58811
723	0	0	0	62288.50951
724	0	0	0	62960.89628
725	0	0	0	62604.04915
726	0	0	0	63709.36137
727	0	0	0	64072.42364
728	0	0	0	61942.00552
729	0	0	0	62814.8016
730	0	0	0	63675.55394
731	0	0	0	63455.72799
732	0	0	0	62603.60966
733	0	0	0	61740.36143
734	0	0	0	61964.20727
735	0	0	0	62233.85423
736	0	0	0	63214.13679
737	0	0	0	62410.80638
738	0	0	0	62264.31566
739	0	0	0	62546.45979
740	0	0	0	61736.2926
741	0	0	0	64078.59009
742	0	0	0	63510.05161
743	0	0	0	63688.05473
744	0	0	0	63195.09369
745	0	0	0	61801.11672
746	0	0	0	63960.77517
747	0	0	0	64011.3117
748	0	0	0	61710.33215
749	0	0	0	61684.74537
750	0	0	0	63557.56013
751	0	0	0	62972.65246
752	0	0	0	62331.80555
753	0	0	0	62208.83525
754	0	0	0	62433.9249
755	0	0	0	62141.82803
756	0	0	0	63239.15543
757	0	0	0	63939.83644
758	0	0	0	62260.68746
759	0	0	0	62739.45063
760	0	0	0	63443.35112
761	0	0	0	63083.40791
762	0	0	0	63274.10574
763	0	0	0	63552.51159
764	0	0	0	61811.19238
765	0	0	0	63526.67044
766	0	0	0	63665.6428
767	0	0	0	61821.11325
768	0	0	0	62262.56542
769	0	0	0	62817.43232
770	0	0	0	61727.34939
771	0	0	0	63461.07986
772	0	0	0	63532.74786
773	0	0	0	61819.65182
774	0	0	0	62402.05809
775	0	0	0	62469.88138
776	0	0	0	63436.18452
777	0	0	0	63549.66586
778	0	0	0	63487.80268
779	0	0	0	63770.63154
780	0	0	0	63568.57444
781	0	0	0	63158.41617
782	0	0	0	63376.16978
783	0	0	0	61566.90964
784	0	0	0	61636.8749
785	0	0	0	62452.99677
786	0	0	0	63060.39866
787	0	0	0	62550.32499
788	0	0	0	62613.83563
789	0	0	0	63149.87136
790	0	0	0	64061.75574
791	0	0	0	63518.60053
792	0	0	0	63220.8432
793	0	0	0	62194.64909
794	0	0	0	62667.98812
795	0	0	0	62688.67801
796	0	0	0	63563.71792
797	0	0	0	63686.30538
798	0	0	0	62249.57728
799	0	0	0	62036.68149
800	0	0	0	62940.03542
801	0	0	0	62852.98021
802	0	0	0	63814.26579
803	0	0	0	62002.30522
804	0	0	0	63470.03571
805	0	0	0	61875.45928
806	0	0	0	61596.87228
807	0	0	0	63720.75045
808	0	0	0	63713.72804
809	0	0	0	62948.49021
810	0	0	0	61675.34921
811	0	0	0	62518.53438
812	0	0	0	63411.59914
813	0	0	0	63173.13834
814	0	0	0	62404.6772
815	0	0	0	62924.19403
816	0	0	0	64026.58425
817	0	0	0	62046.95073
818	0	0	0	62435.636
819	0	0	0	63726.86872
820	0	0	0	63593.60683
821	0	0	0	63398.65181
822	0	0	0	62766.69439
823	0	0	0	63450.34126
824	0	0	0	63243.03188
825	0	0	0	62419.00999
826	0	0	0	63221.66952
827	0	0	0	62432.32916
828	0	0	0	63789.16709
829	0	0	0	62495.76065
830	0	0	0	62547.34714
831	0	0	0	61590.49609
832	0	0	0	62205.69342
833	0	0	0	62214.30721
834	0	0	0	62522.87887
835	0	0	0	61722.40878
836	0	0	0	61581.62267
837	0	0	0	62263.50289
838	0	0	0	62645.27328
839	0	0	0	63420.07864
840	0	0	0	61634.95562
841	0	0	0	62778.39171
842	0	0	0	63384.22796
843	0	0	0	63905.34443
844	0	0	0	63492.45833
845	0	0	0	63144.71894
846	0	0	0	62056.19055
847	0	0	0	63436.03891
848	0	0	0	63356.25584
849	0	0	0	62455.33652
850	0	0	0	61825.44744
851	0	0	0	62505.17376
852	0	0	0	63736.62166
853	0	0	0	62585.47871
854	0	0	0	62794.1349
855	0	0	0	62481.76993
856	0	0	0	61784.88736
857	0	0	0	62019.32955
858	0	0	0	63234.58349
859	0	0	0	63487.05851
860	0	0	0	63522.52659
861	0	0	0	62509.9645
862	0	0	0	62554.1775
863	0	0	0	62099.47306
864	0	0	0	63382.94347
865	0	0	0	61619.7668
866	0	0	0	63872.84869
867	0	0	0	62794.29529
868	0	0	0	63007.93985
869	0	0	0	63279.5213
870	0	0	0	62776.16689
871	0	0	0	62968.63061
872	0	0	0	63685.95991
873	0	0	0	61812.9043
874	0	0	0	62867.17322
875	0	0	0	63173.43748
876	0	0	0	63628.03038
877	0	0	0	61738.39793
878	0	0	0	61936.62339
879	0	0	0	62401.49743
880	0	0	0	62359.85201
881	0	0	0	63650.00266
882	0	0	0	61945.45379
883	0	0	0	62397.66806
884	0	0	0	63193.65079
885	0	0	0	63402.69676
886	0	0	0	61726.61802
887	0	0	0	63467.27576
888	0	0	0	63485.94185
889	0	0	0	62793.97824
890	0	0	0	62970.64059
891	0	0	0	63177.46134
892	0	0	0	63876.99255
893	0	0	0	63533.55705
894	0	0	0	63486.38899
895	0	0	0	63058.69794
896	0	0	0	63587.64857
897	0	0	0	62808.82218
898	0	0	0	63275.70011
899	0	0	0	62012.14646
900	0	0	0	62910.34066
901	0	0	0	62468.99571
902	0	0	0	62439.78653
903	0	0	0	61645.46193
904	0	0	0	62601.97756
905	0	0	0	62361.06086
906	0	0	0	63884.64324
907	0	0	0	62243.86727
908	0	0	0	63713.7396
909	0	0	0	62412.43493
910	0	0	0	62358.67322
911	0	0	0	62026.44718
912	0	0	0	62592.69416
913	0	0	0	61594.80158
914	0	0	0	62961.08028
915	0	0	0	63537.84604
916	0	0	0	62194.03176
917	0	0	0	63277.78034
918	0	0	0	62882.32625
919	0	0	0	62110.56856
920	0	0	0	61749.1059
921	0	0	0	62533.89937
922	0	0	0	62143.28434
923	0	0	0	62992.30012
924	0	0	0	63530.1627
925	0	0	0	62620.749
926	0	0	0	62238.80347
927	0	0	0	61841.8172
928	0	0	0	63785.59999
929	0	0	0	63513.3112
930	0	0	0	63136.35163
931	0	0	0	62848.87124
932	0	0	0	61557.0962
933	0	0	0	62170.39272
934	0	0	0	62793.66357
935	0	0	0	61636.78795
936	0	0	0	62511.51773
937	0	0	0	62724.56922
938	0	0	0	62103.45277
939	0	0	0	62173.47364
940	0	0	0	63723.30935
941	0	0	0	63360.40283
942	0	0	0	61827.68825
943	0	0	0	62395.10176
944	0	0	0	61916.86269
945	0	0	0	63333.02839
946	0	0	0	61973.20127
947	0	0	0	62680.26851
948	0	0	0	63559.8407
949	0	0	0	61916.8617
950	0	0	0	62743.33358
951	0	0	0	62051.62633
952	0	0	0	63885.22818
953	0	0	0	62565.91632
954	0	0	0	62430.52869
955	0	0	0	63556.0368
956	0	0	0	63752.13921
957	0	0	0	61618.83645
958	0	0	0	63956.35239
959	0	0	0	63758.20467
960	0	0	0	63764.01094
961	0	0	0	62486.75178
962	0	0	0	62794.89325
963	0	0	0	62884.11402
964	0	0	0	61809.74319
965	0	0	0	61972.01298
966	0	0	0	63187.76146
967	0	0	0	63007.10858
968	0	0	0	63849.85674
969	0	0	0	62226.38055
970	0	0	0	62698.11709
971	0	0	0	63154.35915
972	0	0	0	63709.12535
973	0	0	0	62540.14693
974	0	0	0	62070.74939
975	0	0	0	61470.21429
976	0	0	0	62044.4755
977	0	0	0	61842.64842
978	0	0	0	63075.82087
979	0	0	0	63258.51219
980	0	0	0	62648.54227
981	0	0	0	63819.10008
982	0	0	0	63527.65095
983	0	0	0	62294.06613
984	0	0	0	63454.27117
985	0	0	0	62723.67625
986	0	0	0	62445.58224
987	0	0	0	62114.46852
988	0	0	0	63377.34109
989	0	0	0	62139.31016
990	0	0	0	61919.07743
991	0	0	0	61938.18678
992	0	0	0	62131.2502
993	0	0	0	62018.38114
994	0	0	0	63556.06061
995	0	0	0	63862.01545
996	0	0	0	61579.44598
997	0	0	0	63740.76327
998	0	0	0	63679.50104
999	0	0	0	63699.81656
1000	0	0	0	63359.64653
1001	5358.809363	0.024614893	2322633.561	58723.37364
1002	5493.173048	0.034671371	2299059.241	58074.53002
1003	5435.977601	0.035444616	2136767.016	57192.10275
1004	5382.87843	0.041131082	2243418.318	58874.27568
1005	4916.940842	0.044211413	2173130.665	57718.77714
1006	4846.244148	0.047297394	2171467.833	57969.27201
1007	5073.263783	0.048230254	2254971.614	57559.73313
1008	5222.867673	0.055811794	2249539.799	58380.35979
1009	8103.605039	0.172575981	3478442.754	57127.45627
1010	8135.322407	0.185460534	3452689.047	54809.9153
1011	8262.798755	0.193810278	3597713.359	55213.65176
1012	7725.873688	0.200296652	3391586.426	54711.57234
1013	7942.119015	0.206136031	3568774.174	55397.51068
1014	8077.7413	0.237823047	3395578.118	55308.58121
1015	5037.400248	0.091340771	2078340.82	55645.52106
1016	4909.69993	0.084017512	2037129.701	57244.00619
1017	4934.516108	0.071077172	2107044.348	58257.19202
1018	4810.268022	0.07042338	2179087.87	57192.87409
1019	4996.623519	0.072537096	2197486.074	57026.78562
1020	4867.669751	0.076652839	2179293.624	58258.18909
1021	5016.149481	0.069760055	2073375.384	57472.91706
1022	8085.856996	0.208011356	3465236.527	55774.96319
1023	7910.008292	0.213276234	3506376.275	54627.67872
1024	7827.900125	0.226108978	3313306.359	55896.80403
1025	7683.866345	0.23743509	3404243.57	54878.43678
1026	0	0	0	58126.6113
1027	0	0	0	58437.55557
1028	0	0	0	61290.34126
1029	8269.257548	0.17114468	3621583.809	54923.9564
1030	8239.180425	0.195000943	3377136.999	54826.14811
1031	7962.412879	0.235482251	3575004.441	54174.79791
1032	7863.19971	0.249541037	3521361.312	53611.94677
1033	7622.618095	0.241290431	3441422.903	55472.79632
1034	7658.310751	0.264606804	3369579.416	55673.52901
1035	7981.674495	0.262026085	3386935.408	54040.20317
1036	7794.152965	0.256163126	3320345.406	53504.28785
1037	7954.264651	0.265519427	3314568.942	55583.26155
1038	7852.260617	0.259210057	3496276.805	54469.61126
1039	8089.901592	0.270210215	3482552.507	53828.1055
1040	0	0	0	57216.25951
1040.6	8286.098659	0.217258256	3581913.931	56791.46897
1041	7883.454664	0.264177662	3307502.887	54517.47473
1042	8167.725115	0.255690138	3378504.207	54785.78828
1043	6238.179869	0.197888078	2715035.249	55795.89902
1044	6198.353364	0.194263498	2769628.252	54238.4875
1045	6280.470863	0.201453858	2870509.824	55342.88999
1046	6397.771681	0.181586764	2729915.76	54335.82985
1047	6573.297551	0.185290575	2708572.276	56101.00162
1048	6872.925229	0.183222865	2795894.022	55462.87972
1049	6783.044018	0.18379108	2828151.532	56031.24299
1050	6827.83439	0.195184017	2718227.713	55622.91653
1051	6436.078889	0.198310848	2921961.696	54206.56129
1052	6413.964639	0.204498165	2747920.424	55534.70851
1053	6723.082829	0.207728899	2920390.076	56024.19327
1054	6425.768409	0.191673618	2760041.874	54375.03447
1055	6400.498726	0.217257706	2911061.582	55233.74423
1056	6305.28639	0.21189799	2844470.968	54479.00257
1057	6433.972173	0.201642852	2872634.684	55824.8042
1058	6589.552245	0.199089596	2747700.938	56253.81537
1059	6717.232228	0.21791405	2984690.946	54281.00803
1060	6581.807149	0.192421485	2883330.554	54372.38582
1061	6947.775105	0.203600713	2887759.754	56158.64184
1062	6898.203752	0.205547009	2927293.975	54301.86948
1063	6691.50518	0.204796432	2991087.9	55569.57177
1064	6817.131352	0.214583181	2811243.097	54070.9038
1065	8015.690213	0.27975153	3449652.044	53831.12291
1066	7835.008491	0.326753938	3380754.223	55384.81669
1067	7968.805007	0.316428177	3404156.7	54194.0602
1068	8037.989149	0.327961195	3450669.586	54668.93039
1069	7647.521194	0.324889848	3255653.184	54060.97916
1070	8132.835508	0.329315901	3340711.062	53020.03692
1071	7855.140099	0.334678504	3490914.631	53068.83679
1072	7813.248991	0.33004544	3438819.034	54915.79088
1073	7867.063934	0.336773579	3466409.485	55174.32894
1074	7707.051453	0.301866433	3420822.48	53639.20177
1075	7678.566752	0.330421806	3439512.978	55168.85133
1076	7704.31219	0.342686489	3260920.896	53987.08406
1077	7527.137495	0.326158773	3424814.392	52791.29074
1078	8061.765896	0.334706227	3262399.582	54556.04576
1078.8	7504.948517	0.336778837	3235674.094	54023.17562
1079	7573.551525	0.339772938	3229213.48	53809.45389
1080	7754.968782	0.342849361	3448793.23	55132.32041
1081	7871.76784	0.3627377	3312248.309	54332.91825
1082	8080.549477	0.322743442	3356693.97	54520.18546
1083	8088.46506	0.321310374	3320359.859	54022.59389
1084	7869.52944	0.323693367	3429796.714	53419.52435
1085	7592.681475	0.297157116	3220084.843	53311.91656
1086	7096.337409	0.282778748	3305793.75	55275.08961
1087	7253.733825	0.328421791	3199150.62	53504.03212
1088	7377.462039	0.321099804	3051428.076	53698.79454
1089	7616.165427	0.300385934	3248149.782	53364.89626
1090	7230.193807	0.309999241	3218923.714	54895.47901
1091	7542.913433	0.311404811	3071078.472	54744.81602
1092	7466.113991	0.300403205	3231668.505	53285.58234
1093	7671.544514	0.316198877	3283828.193	53542.73955
1094	7237.121935	0.30558555	3325782.617	54889.18371
1095	7680.263416	0.351968661	3316627.891	55111.29794
1096	7265.647142	0.34100432	3067265.918	53779.14752
1097	7477.631609	0.347618084	3288439.094	55047.04115
1098	7287.250377	0.365147386	3238466.62	53478.65141
1099	7261.541782	0.317570294	3287315.73	54143.37658
1100	7411.832225	0.342471721	3165254.196	53432.26488
1101	7539.485203	0.387449186	3251630.028	54170.05456
1101.5	7325.772533	0.356240201	3247120.668	54706.04716
1102	7710.919536	0.368299451	3209659.821	53429.16142
1103	7569.768419	0.329882321	3156453.479	54180.84483
1104	7246.536146	0.332451329	3297248.49	54174.26428
1105	7293.944117	0.366982338	3306441.812	52941.4611
1106	7749.806831	0.365820834	3339033.018	53695.86806
1107	7751.631366	0.344741391	3113755.561	53133.55291
1108	7583.807407	0.401370713	3133215.814	53685.64178
1109	7551.837493	0.398475126	3092944.03	53187.08585
1110	7573.688541	0.400818001	3074819.123	52879.01617
1111	7363.84448	0.399961734	3137228.476	54084.06037
1112	7335.091906	0.410404816	3208214.412	52597.22471
1113	7249.483925	0.377503597	3207805.252	53962.53863
1114	7740.584876	0.392614875	3107082.604	54128.15943
1115	7422.02546	0.410492389	3100619.725	53398.1004
1116	7437.426702	0.369456925	3262487.274	53035.09314
1117	7514.968419	0.367737072	3186362.152	54310.30666
1118	7638.364666	0.40659629	3174035.531	52661.48746
1119	7641.025805	0.431064984	3086829.745	52706.43434
1120	7746.240718	0.37512361	3093036.428	52569.82109
1121	7634.73254	0.438962258	3102887.168	52888.72396
1122	7387.454351	0.399681547	3136814.704	52561.12719
1123	7579.068443	0.442299576	3116237.779	53130.61364
1124	7542.735515	0.44362801	3120843.773	53243.81309
1125	7158.287995	0.397010896	3154785.457	53177.36724
1126	7432.157259	0.413977846	3158137.553	52680.61412
1127	6007.122452	0.278941789	2640340.893	54252.23271
1128	6140.973413	0.288576397	2569691.585	54631.21102
1129	5746.900352	0.253425659	2623381.72	54994.15141
1130	5919.338217	0.283384389	2412613.194	54074.20941
1131	5814.846946	0.274821735	2623468.423	53614.86612
1132	5632.133757	0.251081233	2418837.271	53513.0029
1133	5995.689675	0.286886291	2433068.335	54189.39467
1134	6158.658161	0.285595156	2598868.916	54980.47226
1135	5735.146705	0.271352458	2600834.745	53393.33994
1136	6021.144804	0.259863839	2587448.644	53830.75664
1137	6158.091031	0.260058961	2517854.178	55004.62148
1138	7396.892615	0.371169059	3174667.267	53533.42392
1139	7156.255871	0.374106405	3178267.707	53572.92183
1140	6982.983144	0.396993268	3104815.399	54077.82758
1141	5745.207579	0.284718035	2447234.549	53330.23934
1142	5635.26585	0.280882999	2530079.239	54990.71842
1143	5924.48087	0.271865751	2573174.984	53753.68841
1144	5936.807056	0.285821683	2464729.473	53362.01058
1145	0	0	0	55911.59383
1146	6032.683486	0.227394338	2637069.124	54827.32774
1147	5939.921448	0.289318734	2540871.826	55643.12485
1148	4928.385778	0.215909831	2175583.286	55227.67957
1149	5098.953674	0.205994002	2226030.506	54506.95809
1150	5294.395107	0.234708455	2287591.83	56224.76582
1151	5221.112366	0.207237462	2173789.298	55841.61429
1152	5284.905452	0.233952718	2257993.019	55752.84305
1153	5331.993051	0.21426878	2198484.601	55944.12434
1154	6188.965811	0.291652662	2783996.381	54909.43035
1155	6208.447709	0.326671376	2763974.26	55356.44686
1156	6423.817355	0.319988538	2815594.969	54323.86276
1157	4876.166593	0.234621034	2197252.311	55212.14622
1158	4949.270408	0.235621449	2260038.557	53874.04539
1159	4826.712955	0.24577166	2228042.193	54899.01354
1160	5204.539087	0.228821375	2094929.917	55727.89127
1161	5292.429066	0.220276326	2188370.214	55730.28261
1162	5266.795638	0.214966958	2128066.306	54847.91086
1163	5026.565924	0.214370789	2219049.312	54297.31294
1164	5364.119947	0.218987712	2126840.745	54591.97559
1165	4875.99356	0.23538391	2299955.185	54616.66447
1166	5354.088038	0.221413866	2145873.967	54883.64881
1167	6071.774358	0.339351707	2733941.82	54238.45549
1167.4	4856.633288	0.243316886	2285761.784	54102.19248
1168	4824.398076	0.257581329	2294038.845	55805.50225
1169	4880.32932	0.250627156	2190845.53	54091.0419
1170	4979.868679	0.231602951	2144334.725	54386.54524
1171	4980.501222	0.253796723	2174780.848	56081.40779
1172	5078.811571	0.244950522	2254174.168	55839.3892
1173	5193.329214	0.258503663	2123387.918	54797.00856
1174	6279.385542	0.302073631	2632784.05	55105.31101
1175	5888.639959	0.338177643	2792817.432	54004.02118
1176	5888.908103	0.333406629	2697022.714	55045.27595
1177	5049.37728	0.255740774	2164511.368	54080.66432
1178	4943.904677	0.264587933	2139109.748	55461.50404
1179	5034.540188	0.262335126	2087470.349	54472.35678
1180	5025.446417	0.2554731	2252188.506	55790.28317
1181	4834.795331	0.234266493	2318414.117	55979.26856
1182	5283.91274	0.262065853	2208204.741	54523.78062
1183	5321.555216	0.241984643	2188602.656	55364.77488
1184	5097.000293	0.261555569	2266656.101	55817.10762
1185	4946.553828	0.261357937	2317065.801	54435.99968
1186	4964.900737	0.266571347	2120063.453	55068.50876
1187	5184.289956	0.267018956	2260808.228	55496.76802
1187.8	4890.531652	0.252240417	2208729.088	55335.91722
1188	5372.36076	0.266982306	2169277.777	53664.50163
1189	5062.506442	0.259626068	2207330.451	54923.7658
1190	5322.699892	0.257230789	2296168.969	54463.14164
1191	0	0	0	57226.46471
1191.6	5857.736021	0.278191371	2506509.558	55183.61337
1192	5342.891829	0.259749431	2211766.41	54346.3914
1193	5162.662464	0.24924334	2103240.829	55583.3396
1194	5198.474232	0.274987417	2111843.194	54366.85187
1195	4911.888093	0.256085413	2228517.92	55531.358
1196	4995.379927	0.248758503	2086896.126	55630.9749
1197	5098.340992	0.269658613	2263741.876	55631.08681
1198	4871.786969	0.276871388	2185072.964	53674.14426
1199	4953.398753	0.270222444	2301085.919	54025.44375
1200	5037.99834	0.279499987	2113311.104	54653.96805
1201	5120.631636	0.291402231	2197352.862	55748.87542
1202	5238.46725	0.262999126	2299762.376	54576.71998
1203	5015.699527	0.262360934	2135078.027	53766.13921
1204	0	0	0	55248.18919
1205	0	0	0	57998.53691
1206	0	0	0	58330.46286
1207	5160.614979	0.225627299	2224243.6	56536.5228
1208	4974.275326	0.240150381	2334208.481	54509.41626
1209	5002.886808	0.263515653	2181565.234	55787.12072
1210	6062.152159	0.302972643	2566879.783	55464.70943
1211	5761.00351	0.333986852	2622528.601	55316.16745
1212	6210.281226	0.366436175	2678632.521	55132.87392
1213	5753.713341	0.331926612	2504912.915	53553.04792
1214	6180.630218	0.354198279	2488343.449	54877.34419
1215	5809.492036	0.346522264	2541006.583	53886.45877
1216	6277.436366	0.367690108	2761833.194	53533.67013
1217	6542.470724	0.372140514	2642800.666	53469.48253
1218	6529.781131	0.40505232	2626384.271	54384.18462
1219	6590.495569	0.421472868	2705185.271	52827.84438
1219.6	6588.088331	0.42357647	2710260.2	52871.95016
1220	6356.187303	0.417909898	2752782.371	53906.67879
1221	6309.075155	0.388802546	2788451.259	53226.65564
1222	4957.240617	0.321548367	2207924.374	53156.39518
