2018 09 02			
'UIV-2026'			
2018 09 02			
'days'			
3			
'Water Rate SC'	'Gas Rate SC'	'Well Bottom-hole Pressure'	
1056	0	0	62676.01255
1057	0	0	62858.97064
1058	0	0	62631.11676
1059	0	0	61755.56665
1060	0	0	63516.3999
1061	0	0	64287.1816
1062	0	0	64097.51196
1063	0	0	63157.62767
1064	0	0	63203.9652
1065	0	3234578.621	63432.60185
1066	0	3256205.354	66020.98845
1067	0	3262881.813	65765.76784
1068	0	3131754.388	64913.33561
1069	0	3247568.823	66074.91028
1070	0	2976169.398	65331.78603
1071	0	3170814.465	65037.4012
1072	0	3032904.331	65447.86693
1073	0	3168280.515	65660.08598
1074	0	3108166.779	65324.22304
1075	0	3078797.068	64607.92301
1076	0	3236238.1	66447.69053
1077	0	3211929.853	64308.71384
1078	0	0	63794.33481
1078.8	0	0	63641.33265
1079	0	0	64222.63074
1080	0	3172374.13	65324.30113
1081	0	3133656.161	65942.95354
1082	0	3219790.204	64995.95097
1083	0	3070298.299	65471.9933
1084	0	2975718.255	65442.06857
1085	0	3919568.365	67047.00608
1086	0	4020455.307	64888.27358
1087	0	4128649.123	64819.7208
1088	0	3985911.122	65834.05703
1089	0	4079795.964	65627.58399
1090	0	3994887.881	65182.02896
1091	0	4021635.7	66858.87625
1092	0	4011103.215	64739.80419
1093	0	3893159.536	66258.65931
1094	0	4052125.816	65208.07678
1095	0	4021424.866	64765.69366
1096	0	3999316.635	65258.50559
1097	0	4103170.168	65830.94638
1098	0	4122007.705	65239.58135
1099	0	4152723.107	65330.31319
1100	0	3930231.867	67768.6988
1101	0	3175929.426	64715.13043
1101.5	0	3907611.14	65790.00055
1102	0	3949098.107	66493.75138
1103	0	3957802.774	67822.21519
1104	0	3844011.808	65408.81453
1105	0	4065998.052	65251.69034
1106	0	3112478.923	66203.45004
1107	0	3101152.838	65276.81377
1108	0	2989775.825	67091.58831
1109	0	3106636.491	66162.06223
1110	0	0	63383.41912
1111	0	0	64730.04806
1112	0	2939108.746	64943.84687
1113	0	2979872.696	64929.21034
1114	0	3052189.5	66360.68016
1115	0	3000081.059	65891.5964
1116	0	2961401.987	64546.66413
1117	0	3903688.494	66062.04489
1118	0	3971630.96	64720.64569
1119	0	3889361.43	67374.94064
1120	0	4127535.356	64757.29251
1121	0	3117372.285	64911.44619
1122	0	2943716.963	67162.14632
1123	0	2894071.362	67070.64053
1124	0	3136471.546	66821.983
1125	0	2929054.264	64310.9821
1126	0	3041880.039	66142.28598
1127	0	3028209.279	65270.20364
1128	0	3122078.349	65298.60514
1129	0	2982037.006	66222.49397
1130	0	3076900.633	66569.2619
1131	0	3047235.48	64978.35647
1132	0	2897546.803	66426.40681
1133	0	2970080.051	64236.22061
1134	0	3117027.578	65076.66367
1135	0	3104642.166	66627.43646
1136	0	2860932.868	66433.50508
1137	0	3083675.103	66455.67427
1138	0	4050561.615	66009.21966
1139	0	4157991.601	64789.43929
1140	0	2954566.68	66657.42508
1141	0	3120147.136	64915.81007
1142	0	2936129.761	65316.43007
1143	0	3004197.635	64358.79684
1144	0	2979875.18	66073.45843
1145	0	2927250.879	65484.64743
1146	0	2898820.913	64467.65922
1147	0	3111836.344	64994.38382
1148	0	2898676.775	66049.29472
1149	0	2923884.473	65490.35267
1150	0	2877109.032	64051.25075
1151	0	3136127.158	64502.68956
1152	0	3069201.387	65164.99298
1153	0	2893653.759	66161.3892
1154	0	3052346.858	66250.00545
1155	0	2887390.67	64852.42673
1156	0	3050394.841	64601.98827
1157	0	3112868.612	64810.57761
1158	0	2892095.149	64402.74115
1159	0	3109069.38	64253.09455
1160	0	2881870.742	66006.03833
1161	0	3128739.438	66188.89221
1162	0	2871460.644	66381.52736
1163	0	3022877.762	66329.79033
1164	0	2980727.198	66397.7341
1165	0	3080259.672	65834.27305
1166	0	2988873.642	65478.25752
1167	0	3994884.568	65343.62445
1167.4	0	4014630.332	66639.89802
1168	0	4133573.88	64992.82685
1169	0	3039528.018	66287.77195
1170	0	3047053.485	65039.31878
1171	0	3118534.581	64341.88066
1172	0	2980757.791	66810.56643
1173	0	3134405.364	66852.89453
1174	0	3081866.821	64420.10775
1175	0	2922802.195	64157.24438
1176	0	2856798.33	66761.85752
1177	0	2992937.179	65627.35288
1178	0	3022397.165	65325.32275
1179	0	3074920.057	66245.33421
1180	0	3068039.808	66787.15675
1181	0	3907753.372	65519.3368
1182	0	3962020.068	65583.11279
1183	0	4159042.107	65344.58517
1184	0	3933621.316	67345.55737
1185	0	3126558.588	66521.277
1186	0	2898597.52	67096.03011
1187	0	4014036.225	64578.193
1187.8	0	2890011.937	66324.07193
1188	0	3010055.978	65980.11984
1189	0	2912742.617	65283.19469
1190	0	3121818.047	66060.76741
1191	0	2866878.504	65909.60977
1191.6	0	3122579.64	65729.27035
1192	0	2924453.651	67048.17667
1193	0	2937054.124	65436.91565
1194	0	3079003.675	67077.71246
1195	0	3133266.404	65062.64506
1196	0	2862694.112	66988.13129
1197	0	2872188.902	65243.68634
1198	0	3106851.727	65379.53018
1199	0	3092183.216	64954.90175
1200	0	3099207.86	64860.49097
1201	0	2951240.419	64546.15878
1202	0	3142182.946	66555.99458
1203	0	2981001.224	65347.87382
1204	0	2941287.641	65517.82229
1205	0	2794066.232	66425.69116
1206	0	2808536.697	65412.95212
1207	0	2846623.964	66595.0433
1208	0	3039847.302	67284.52302
1209	0	3914123.276	66448.46783
1210	0	3007039.758	65709.985
1211	0	2936626.187	64705.28889
1212	0	2872382.079	65937.23822
1213	0	3140132.775	64781.57962
1214	0	3071575.66	66635.5127
1215	0	3136389.554	64736.88002
1216	0	3020782.026	65135.44969
1217	0	3091351.903	64818.66775
1218	0	3002271.351	65773.18081
1219	0	0	64143.80952
1219.6	0	3059946.672	66881.81455
1220	0	2952957.024	64910.26407
1221	0	2866521.162	66858.92255
1222	0	2877777.056	64843.60957
1223	0	3019667.581	65701.22199
1224	0	2959354.435	67073.695
1225	0	3079798.088	65339.49583
1226	0	3002359.922	67681.33151
1227	0	2873076.154	67741.38489
1228	0	3033543.575	64923.85533
1228.8	0	3060828.293	65272.3193
1229	0	2870100.518	65872.33814
1230	0	2902636.713	67215.8106
1231	0	3131996.472	67119.78246
1232	0	3147143.693	64960.93157
1233	0	3037851.035	65128.58375
1234	0	3005773.952	65034.45555
1235	0	2985046.504	65977.70405
1236	0	2939169.408	66729.86782
1237	0	4134162.518	65979.43215
1238	0	4089207.218	65652.31048
1239	0	4080512.786	67081.78761
1240	0	2989122.183	67544.71046
1241	0	2890127.97	67997.59136
1242	0	3104785.082	65363.1641
1243	0	2984493.473	67449.62778
1244	0	2947253.514	67851.00334
1245	0	3014207.574	67974.51508
1246	0	2962989.651	66018.35091
1247	0	3076844.944	65069.25857
1248	0	2983063.808	65643.17889
1249	0	2890429.654	66769.58886
1250	0	3020580.908	65631.44322
1251	0	3145045.073	67323.5935
1252	0	2972011.545	66142.82637
1253	0	2905577.78	66693.51064
1254	0	2865085.048	67611.45978
1255	0	2944820.455	66482.59063
1256	0	2857813.661	65556.99292
1257	0	3031985.629	66752.74898
1258	0	3011461.801	66104.7832
1259	0	3093465.947	66606.01003
1260	0	2857609.146	67014.6976
1261	0	2870846.315	66305.98613
1262	0	2856333.217	67825.49775
1263	0	3148289.245	67170.59396
1264	0	3105682.445	67924.91708
1265	0	3048739.961	66372.38587
1266	0	2979309.136	67785.87341
1267	0	3142449.245	66739.01426
1268	0	3136445.929	67076.37416
1269	0	2910531.991	67921.87591
1270	0	2951137.417	66624.13929
1271	0	2992414.112	65960.86024
1272	0	2934128.077	67540.72025
1273	0	3106770.358	67978.33506
1274	0	3055451.049	67892.47185
1275	0	3082684.59	66261.64867
1276	0	2936379.443	67720.70919
1277	0	2921789.323	67683.51091
1278	0	2908534.99	66083.03368
1279	0	3056112.918	68103.06597
1280	0	2922575.323	66788.58941
1281	0	4046700.458	66673.83188
1282	0	3904149.134	67721.06427
1283	0	4134991.398	68484.37599
1284	0	3871972.069	68712.21489
1285	0	3008779.828	65795.89632
1286	0	3113800.845	67699.66
1287	0	3100698.369	65789.58601
1288	0	3058921.229	65826.48886
1289	0	3140703.428	66294.70355
1290	0	2990217.253	66418.60872
1291	0	3061117.791	67404.12342
1292	0	3071027.115	67982.00227
1293	0	2916907.256	66760.78551
1294	0	2949143.569	66540.33753
1295	0	3098175.124	66502.1426
1296	0	3100217.528	65494.85467
1297	0	3143070.905	67791.71854
1298	0	3032273.973	67451.54439
1299	0	2975913.193	66290.5705
1300	0	3065054.422	66452.31893
1301	0	3024834.925	68302.54953
1302	0	2950306.573	68173.78095
1303	0	3047459.844	66802.79511
1304	0	3021547.156	66754.60582
1305	0	3094390.152	67815.17482
1305.5	0	3067212.651	65640.34835
1306	0	3099296.697	68388.98133
1307	0	2932025.102	66445.13079
1308	0	2954269.632	67008.14968
1309	0	2952054.966	68368.47391
1310	0	3135597.547	68336.42347
1311	0	0	63790.75378
1312	0	0	64966.95237
1313	0	2888607.475	65868.95367
1314	0	3083263.568	66498.7667
1315	0	3001554.02	68115.02582
1316	0	2928571.997	66572.08326
1317	0	3118386.518	66706.76775
1318	0	3043204.587	66761.10748
1319	0	3127836.968	65558.98718
1320	0	3036704.193	67855.36783
1321	0	2873798.963	65652.59261
1322	0	3132971.532	66168.55448
1323	0	2906022.513	67969.85647
1324	0	4077380.055	67143.72586
1325	0	4075728.52	66938.53742
1326	0	4094637.131	67403.99676
1327	0	2884319.377	66905.69099
1328	0	2933335.852	66063.95044
1329	0	2900438.694	68342.88912
1330	0	3052376.575	66791.25646
1331	0	2897110.937	67604.82606
1332	0	3028359.197	68070.5592
1333	0	2982150.441	67213.25983
1334	0	2997501.664	68418.95986
1335	0	3113850.193	66683.30694
1336	0	3050408.234	65598.79528
1337	0	2915785.905	67616.85573
1338	0	3136077.702	67925.52016
1338.5	0	2946492.057	67280.64718
1339	0	3137628.867	65940.57376
1340	0	3080149.049	67986.24709
1341	0	3123579.412	66730.62154
1342	0	2929254.849	66597.07826
1343	0	3129801.718	66012.36284
1344	0	2873227.164	66137.83394
1345	0	3067594.584	68403.92373
1346	0	2974161.424	68100.06123
1347	0	2944857.465	67265.2793
1348	0	3032997.217	67995.73105
1349	0	3001925.045	67288.26472
1350	0	3039777.616	66402.77393
1351	0	3105886.387	66645.29787
1352	0	3079893.256	67789.68116
1353	0	3061488.004	67745.56967
1354	0	2896290.284	68017.26496
1355	0	3033163.593	67262.28118
1356	0	3009657.44	66728.81053
1357	0	2936578.831	68582.2939
1358	0	3076848.37	67606.14675
1359	0	3014572.723	68180.82926
1360	0	2962667.302	68371.41811
1361	0	2897266.234	66678.37324
1362	0	2924639.908	67700.40295
1363	0	3010818.491	68217.17263
1364	0	3141412.208	68058.41389
1365	0	2925894.331	68198.61271
1366	0	3041342.571	67918.5494
1367	0	2954443.312	66802.75317
1368	0	3035795.973	67574.38753
1369	0	2912681.767	67457.88364
1370	0	3124396.11	67725.35182
1371	0	3138711.584	67184.20663
1372	0	2879165.241	66789.75976
1373	0	3142047.589	67640.50594
1374	0	3045307.026	66276.23298
1375	0	3056315.649	67996.58246
1376	0	4116618.898	68362.28673
1377	0	3977056.777	68312.44379
1378	0	0	64260.93043
1379	0	0	64250.40717
1380	0	0	66030.97775
1381	0	0	64985.28049
1382	0	0	65509.44351
1383	0	0	64385.85315
1384	0	3146383.523	67461.69743
1385	0	3050540.677	65566.52115
1386	0	3080331.155	67865.49378
1387	0	3027947.68	66691.04334
1388	0	3024999.43	65794.42712
1389	0	3052440.709	68124.86589
1390	0	3083249.214	65980.64821
1391	0	2863534.093	67350.18024
1392	0	3056477.054	67862.75652
1393	0	3100829.082	66046.49227
1394	0	2968872.855	66657.83958
1395	0	3007068.931	66190.07953
1396	0	3131742.73	66671.66342
1397	0	2931993.074	66548.62503
1398	0	2909542.466	66404.34543
1399	0	0	64094.98853
1400	0	0	65297.98192
1401	0	0	65598.30614
1401.5	0	0	66130.83305
1402	0	0	65048.67998
1403	0	0	65290.47626
1404	0	0	64841.12405
1405	0	0	63975.49922
1406	0	0	64791.67509
1407	0	0	65878.24841
1408	0	0	65766.40705
1409	0	0	64874.43227
1410	0	0	66526.79878
1411	0	0	66079.82496
1412	0	0	65037.99157
1413	0	0	65861.63321
1414	0	0	65583.69439
1415	0	0	63878.61409
1416	0	0	66642.59947
1417	0	0	63907.17926
1418	0	0	66142.62214
1419	0	0	65755.34743
1420	0	0	64703.34365
1421	0	0	64975.37789
1422	0	0	65365.08542
1423	0	0	64489.00162
1424	0	0	65465.13322
1425	0	0	65979.36229
1426	0	0	66564.55217
1427	0	0	64297.45768
1428	0	0	65822.8362
1429	0	0	64097.10001
1429.8	0	0	66228.36321
1430	0	0	66126.1423
1431	0	0	66717.16251
1432	0	0	64301.57839
1433	0	0	65798.59182
1434	0	0	65215.55751
1435	0	0	64762.53663
1436	0	0	66687.11407
1437	0	0	64482.13563
1438	0	0	64138.75808
1439	0	0	64858.81864
1440	0	0	64178.36796
1441	0	0	64886.34915
1442	0	0	65136.51344
1443	0	0	66907.16234
1444	0	0	65237.38054
1445	0	0	65809.06188
1446	0	0	65616.92335
1447	0	0	66353.2859
1448	0	0	66005.15791
1449	0	0	65076.63878
1450	0	0	64726.81415
1451	0	0	65787.6356
1452	0	0	65988.06438
1453	0	0	64441.26006
1454	0	0	66709.60905
1455	0	0	66724.69161
1456	0	0	66570.06085
1457	0	0	67053.54131
1458	0	0	65287.3881
1459	0	0	65224.86463
1460	0	0	66808.46154
1461	0	0	65370.3312
1462	0	0	65547.88177
1463	0	0	64736.64211
1464	0	0	66564.19103
1465	0	0	66046.85766
1466	0	0	65665.35968
1467	0	0	64961.72831
1467.6	0	0	64889.23786
1468	0	0	64176.34713
1469	0	0	66727.43357
1470	0	0	66640.36454
1471	0	0	66671.71965
1472	0	0	66495.87604
1473	0	0	65443.355
1474	0	0	65832.77285
1475	0	0	64821.60011
1476	0	0	67051.36851
1477	0	0	65533.57497
1478	0	0	65747.79542
1479	0	0	67001.70125
1479.5	0	0	66129.92821
1480	0	0	65561.34656
1481	0	0	64995.67744
1482	0	0	66401.41099
1483	0	0	65445.63747
1484	0	0	64929.78924
1485	0	0	65085.69654
1486	0	0	66843.39077
1487	0	0	65460.79172
1488	0	0	66342.56899
1489	0	0	64782.85868
1490	0	0	64596.89405
1491	0	0	65688.95052
1492	0	0	66429.34422
1493	0	0	66566.98069
1494	0	0	65136.85026
1495	0	0	64872.30264
1496	0	0	66499.07676
1497	0	0	66417.45099
1498	0	0	65410.32301
1499	0	0	65232.63716
1500	0	0	68107.10486
1501	0	0	65850.23606
1502	0	0	66421.22662
1503	0	0	67622.41331
1504	0	0	65832.41095
1505	0	0	68345.0255
1506	0	0	66106.10979
1507	0	0	68113.86102
1508	0	0	67546.30977
1509	0	0	68171.12946
1510	0	0	66122.51568
1511	0	0	66190.15743
1512	0	0	66370.53815
1513	0	0	68676.49261
1514	0	0	68597.21303
1515	0	0	68003.67033
1516	0	0	67130.4054
1517	0	0	67133.82683
1518	0	0	68830.49272
1519	0	0	68847.52817
1520	0	0	68704.37807
1521	0	0	68759.57913
1521.8	0	0	67632.19343
1522	0	0	68600.6172
1523	0	0	67047.01191
1524	0	0	68186.86897
1525	0	0	67753.21094
1526	0	0	66894.34056
1527	0	0	67886.37459
1528	0	0	66674.39221
1529	0	0	66542.98546
1530	0	0	68687.59588
1531	0	0	69168.68202
1532	0	0	69077.3915
1533	0	0	67340.66028
1534	0	0	67891.97308
1535	0	0	69320.36898
1536	0	0	66806.01061
1537	0	0	69307.66521
1538	0	0	69008.991
1539	0	0	68964.99255
1540	0	0	66930.08355
1541	0	0	68359.23758
1542	0	0	67434.1099
1543	0	0	68615.03794
1544	0	0	68348.93684
1545	0	0	67039.30174
1546	0	0	69288.61105
1547	0	0	68072.47185
1548	0	0	68733.32313
1549	0	0	67765.41665
1550	0	0	67819.96733
1551	0	0	69765.15579
1552	0	0	68190.46349
1552.5	0	0	67945.92729
1553	0	0	68790.35245
1554	0	0	68781.83949
1555	0	0	68436.70326
1556	0	0	67257.033
1557	0	0	68513.00441
1558	0	0	69187.22889
1559	0	0	68721.24481
1560	0	0	67716.33778
1561	0	0	67845.43893
1562	0	0	67480.10093
1563	0	0	67450.86629
1564	0	0	68016.26354
1565	0	0	67542.15049
1566	0	0	69093.52304
1567	0	0	70291.16708
1568	0	0	68876.13641
1569	0	0	69671.57386
1570	0	0	68223.9942
1571	0	0	68072.2779
1572	0	0	68983.50908
1573	0	0	67983.76875
1574	0	0	67933.68163
1575	0	0	70156.77949
1576	0	0	69091.50116
1577	0	0	70199.85406
1578	0	0	70416.76836
1579	0	2908626.859	75491.89426
1580	0	2879075.574	71993.68643
1581	0	2972740.259	72211.64569
1582	0	2910079.833	72852.32149
1583	0	2916102.054	74421.88903
1584	0	3088970.304	73155.37842
1585	0	2922182.269	73138.7649
1586	0	3049514.344	74590.8665
1587	0	3091266.04	73164.46946
1588	0	3031728.85	72260.97546
1589	0	3052210.437	71869.74665
1590	0	2897762.667	73700.17553
1591	0	3092246.715	72586.71805
1592	0	2994240.979	71581.5307
1593	0	3116536.749	73872.60794
1594	0	3131224.241	73455.83848
1595	0	2964839.234	73562.55598
1596	0	3073271.982	71800.95851
1597	0	3100956.074	73786.9348
1598	0	3001357.845	72023.97403
1599	0	2867172.175	74296.24205
1600	0	2971372.678	73439.87195
1601	0	3120546.614	71938.98547
1602	0	3050375.497	72688.90522
1603	0	2988802.177	73825.68811
1604	0	2973077.574	72821.13084
1605	0	3005511.387	72137.74082
1606	0	3094400.353	73189.06548
1607	0	3124924.388	72273.48885
1608	0	2963896.163	72261.58495
1609	0	3094954.972	73192.87387
1610	0	3009139.951	73471.55019
1611	0	3027494.704	71873.4784
1612	0	3007883.482	73196.36971
1613	0	3061262.066	74614.92591
1614	0	3068240.091	73914.0341
1615	0	3146771.905	73691.52531
1616	0	3061707.255	72939.9518
1617	0	2869500.257	73378.99705
1618	0	3126586.971	73454.94357
1619	0	3049041.688	73907.39741
1620	0	3043996.635	72568.80305
1621	0	2892952.483	72023.47048
1622	0	3031230.668	72599.3616
1623	0	3144485.719	72058.00444
1624	0	2920573.617	71780.88759
1625	0	3094036.06	72005.96477
1626	0	2870562.14	72781.26789
1627	0	3093694.175	71841.22359
1628	0	2886288.561	72879.15386
1629	0	3114758.029	72604.99684
1630	0	2890060.249	74047.29874
1631	0	2996925.243	71973.50458
1632	0	2978253.605	72648.04147
1633	0	2873811.057	73215.30203
1634	0	3086085.277	74523.45911
1635	0	3148644.095	72654.39946
1636	0	3105622.553	73269.80763
1637	0	3118969.982	72406.94837
1638	0	2943901.383	73632.64565
1639	0	3072995.444	73784.22777
1640	0	3127808.648	73092.54695
1641	0	3128231.858	73551.37715
1642	0	3111441.656	73534.05624
1643	0	3115228.393	72501.16546
1644	0	3066329.986	74373.40174
1645	0	3109349.768	72428.32234
1646	0	3890955.443	75618.32026
1647	0	4012643.64	73465.80608
1648	0	4093164.259	73246.65623
1649	0	4079432.025	73437.88425
1649.4	0	3859459.684	74089.29593
1650	0	3099340.637	74327.39643
1651	0	4027997.276	74988.0035
1652	0	3859258.208	75161.19137
1653	0	3845472.416	75367.44266
1654	0	2933789.801	74925.16404
1655	0	2950609.89	73677.46932
1656	0	2854202.378	73331.50024
1657	0	3080089.642	72039.17782
1658	0	2879853.495	73151.02197
1659	0	2878654.037	71946.6379
1660	0	2963155.578	73938.84616
1661	0	3008144.73	72165.3895
1662	0	2921889.768	72087.60207
1663	0	3040403.56	72765.64257
1664	0	2929786.273	72155.07751
1665	0	2899853.468	74174.51346
1666	0	3114047.384	73117.09813
1667	0	3051770.75	72676.78306
1668	0	2990050.262	72847.37616
1669	0	2894501.443	74151.46671
1670	0	3053529.507	74042.85744
1671	0	3017371.953	72499.80125
1672	0	2969129.912	73464.11588
1673	0	2916479.901	71882.58466
1674	0	0	69757.33644
1675	0	0	69326.24427
1676	0	0	68395.73733
1677	0	2964977.01	71176.47306
1678	0	2985151.32	73802.3477
1679	0	3015125.588	73638.45973
1680	0	2917102.85	72808.19632
1681	0	2884723.453	73598.11392
1682	0	3016035.956	73782.01863
1682.5	0	2856009.689	74440.33507
1683	0	2878105.955	73311.06994
1684	0	3023416.012	72310.32288
1685	0	2990472.268	72785.16281
1686	0	3135249.915	74480.97505
1687	0	2989325.215	72964.81941
1688	0	2986648.63	72172.77292
1689	0	2930260.76	73598.62021
1690	0	3127742.11	74257.78071
1691	0	3101091.684	74103.82836
1692	0	2971900.987	71930.13689
1693	0	2972326.676	73701.87522
1694	0	3146410.228	74551.59945
1695	0	3105561.9	73546.88124
1696	0	3112962.166	73406.0443
1697	0	2897659.335	74601.48415
1698	0	2879580.037	72536.63692
1699	0	3092455.173	73304.61636
1700	0	3101192.025	73563.3602
1701	0	2988368.543	71981.55941
1702	0	2950447.016	72101.19543
1703	0	2936257.977	72038.10445
1704	0	3020753.305	74280.35887
1705	0	3084419.301	73175.92785
1706	0	3146030.293	73729.6693
1707	0	2858426.664	72548.78575
1708	0	3130513.217	72861.42082
1709	0	2951577.632	73641.25909
1710	0	2967752.912	73599.58057
1711	0	2950524.104	72940.75352
1712	0	2923395.737	72655.30132
1713	0	3067930.694	71528.38808
1714	0	3095712.849	73136.43071
1715	0	3084945.314	74262.07966
1716	0	2891591.742	73840.13419
1717	0	2926453.135	71954.70384
1718	0	2874316.652	71743.67851
1719	0	2963137.358	71933.75972
1720	0	3059733.044	71818.50734
1721	0	3101906.731	72277.67227
1722	0	2930453.503	73920.56546
1723	0	3015576.032	72651.8438
1724	0	2891526.628	74121.15272
1725	0	2886293.071	73628.1383
1726	0	2951366.081	74565.63705
1727	0	2990845.256	74122.04382
1727.5	0	2894691.873	73433.08899
