WELL	DAY	QWIO	PWFO
Inj-1	1795.109985	4255.5	38403
Inj-1	1795.219971	4532	39945
Inj-1	1795.349976	4483.8	41143
Inj-1	1795.469971	4368.1	38711
Inj-1	1795.800049	4401.8	40338
Inj-1	1795.900024	4407.3	39116
Inj-1	1796	4453	38932
Inj-1	1796.25	4425.3	40478
Inj-1	1796.880005	4282.3	38717
Inj-1	1797.140015	4455.7	38316
Inj-1	1797.790039	4286.1	40420
Inj-1	1798.069946	4247.5	39570
Inj-1	1798.790039	4280.4	39580
Inj-1	1799.140015	4370.7	39980
Inj-1	1799.420044	4379.4	38035
Inj-1	1800.140015	4437.4	40193
Inj-1	1800.349976	4318.4	38140
Inj-1	1800.880005	4526.8	40776
Inj-1	1801.01001	4438.5	41116
Inj-1	1801.160034	4537.7	39547
Inj-1	1801.319946	4413.5	40064
Inj-1	1801.5	4431.9	40644
Inj-1	1801.670044	4509.3	41210
Inj-1	1802.089966	4225.3	41009
Inj-1	1802.380005	4417	40881
Inj-1	1803.109985	4462.1	39571
Inj-1	1803.310059	4445.1	40738
Inj-1	1803.800049	4314.4	38999
Inj-1	1805.040039	4430.3	39612
Inj-1	1805.280029	4484.1	38411
Inj-1	1805.880005	4329.1	39391
Inj-1	1807.390015	4537.9	38652
Inj-1	1807.660034	4376.1	41135
Inj-1	1808.329956	4356.4	39804
Inj-1	1808.48999	4544.1	38953
Inj-1	1808.680054	4358.2	38412
Inj-1	1808.849976	4292.4	38713
Inj-1	1809	4402.2	39936
Inj-1	1809.180054	4363.1	39083
Inj-1	1809.609985	4432.1	39774
Inj-1	1809.810059	4335.4	39149
Inj-1	1810.319946	4263.7	39355
Inj-1	1810.540039	4540.9	40703
Inj-1	1811.089966	4347.7	39979
Inj-1	1811.199951	4410.3	39992
Inj-1	1811.47998	4240.9	39827
Inj-1	1812.170044	4505.9	38673
Inj-1	1812.290039	4293.6	38757
Inj-1	1812.589966	4311.6	39038
Inj-1	1813.339966	4445.2	39685
Inj-1	1813.469971	4544.9	39241
Inj-1	1813.800049	4557.7	39826
Inj-1	1814.609985	4394.4	40196
Inj-1	1814.849976	4332.1	38917
Inj-1	1815.439941	4238.8	40244
Inj-1	1815.579956	4393.3	39025
Inj-1	1815.75	4235.8	40000
Inj-1	1815.930054	4471.7	38184
Inj-1	1816.079956	4521.4	39096
Inj-1	1816.26001	4510.2	38818
Inj-1	1816.689941	4533	39646
Inj-1	1816.900024	4292.2	39813
Inj-1	1817.420044	4210.2	38919
Inj-1	1817.72998	4371	38359
Inj-1	1818.5	4342.1	40195
Inj-1	1818.77002	4321.1	39822
Inj-1	1819.430054	4444.5	39706
Inj-1	1819.75	4497.3	41047
Inj-1	1820.540039	4399.5	39082
Inj-1	1820.77002	4237.3	40895
Inj-1	1821.349976	4360.8	39536
Inj-1	1821.660034	4488	39476
Inj-1	1822.430054	4378.8	39748
Inj-1	1822.630005	4220.9	39398
Inj-1	1823.119995	4417.2	38455
Inj-1	1823.25	4364.8	38765
Inj-1	1823.380005	4462.7	41214
Inj-1	1823.530029	4376.6	39288
Inj-1	1823.699951	4386.9	39074
Inj-1	1823.880005	4390.7	39111
Inj-1	1824.339966	4527.4	38955
Inj-1	1824.449951	4365.8	40037
Inj-1	1824.579956	4216.8	41234
Inj-1	1824.719971	4555.3	41200
Inj-1	1824.869995	4508.7	40442
Inj-1	1824.97998	4340.5	40836
Inj-1	1825.27002	4355.6	39727
Inj-1	1825.900024	4255.4	40274
Inj-1	1825.910034	3803.4	40778
Inj-1	1825.920044	3835.7	41143
Inj-1	1825.939941	3807.7	39620
Inj-1	1825.959961	3861.5	38516
Inj-1	1826	3977.9	38050
Inj-1	1826.089966	3893	38239
Inj-1	1826.319946	3938.3	38090
Inj-1	1826.880005	3729.5	40498
Inj-1	1826.900024	3739.6	38382
Inj-1	1826.939941	3853.7	40289
Inj-1	1827.050049	3692.3	40943
Inj-1	1827.339966	3774.3	38108
Inj-1	1828.040039	3837	38050
Inj-1	1828.180054	3695.2	38769
Inj-1	1828.530029	3932.6	40815
Inj-1	1828.619995	3759.6	39282
Inj-1	1828.719971	3769.2	38071
Inj-1	1828.819946	3742.1	40902
Inj-1	1828.939941	3861.9	37998
Inj-1	1829	3856.5	38716
Inj-1	1829.160034	3952.4	38379
Inj-1	1829.569946	3912.3	39392
Inj-1	1829.670044	3967.4	38940
Inj-1	1829.930054	3897.4	38624
Inj-1	1830.569946	3768.7	40233
Inj-1	1830.75	3813.7	41107
Inj-1	1831.180054	4018.6	40981
Inj-1	1831.290039	3849.6	40726
Inj-1	1831.410034	3759.1	39697
Inj-1	1831.540039	3696.3	38836
Inj-1	1831.680054	3899.8	39032
Inj-1	1831.839966	3686.3	40472
Inj-1	1832.23999	4000.9	37990
Inj-1	1832.339966	3870.3	40543
Inj-1	1832.449951	3849.8	38111
Inj-1	1832.530029	3721.4	38992
Inj-1	1832.619995	3940.1	39105
Inj-1	1832.72998	4007.6	38844
Inj-1	1832.97998	3723	38472
Inj-1	1833.609985	3993.4	39314
Inj-1	1833.709961	3792.9	39102
Inj-1	1833.949951	3844.3	38949
Inj-1	1834.060059	3782.5	38159
Inj-1	1834.339966	3764.7	38697
Inj-1	1835.050049	3841.5	39328
Inj-1	1835.119995	3769.5	38728
Inj-1	1835.290039	3710.5	38813
Inj-1	1835.719971	3986.5	37934
Inj-1	1835.819946	3940.5	40182
Inj-1	1836.060059	3967.2	39694
Inj-1	1836.660034	3939.8	40867
Inj-1	1836.76001	3921.1	40492
Inj-1	1837.01001	3986.4	40574
Inj-1	1837.640015	4006.5	38743
Inj-1	1837.790039	3812.1	39624
Inj-1	1838.160034	3924.2	39163
Inj-1	1839.079956	3901.5	39979
Inj-1	1839.170044	3943.5	38777
Inj-1	1839.400024	3775.8	39280
Inj-1	1839.969971	3789.7	38713
Inj-1	1840.109985	3907.7	38262
Inj-1	1840.25	3771.7	38378
Inj-1	1840.400024	4003.6	38614
Inj-1	1840.569946	3726.2	40574
Inj-1	1840.75	3987.1	39068
Inj-1	1841.209961	3688.9	38282
Inj-1	1841.430054	3806.6	37931
Inj-1	1841.97998	4000	38542
Inj-1	1842.180054	3878.7	38478
Inj-1	1842.689941	3894.1	39645
Inj-1	1842.880005	3852.8	37999
Inj-1	1843.369995	3794.9	40264
Inj-1	1844.589966	3702.1	40247
Inj-1	1844.72998	3901.7	39714
Inj-1	1845.069946	3746.6	40644
Inj-1	1845.920044	3791	40458
Inj-1	1846.050049	3812.8	39047
Inj-1	1846.359985	3885.7	38056
Inj-1	1847.140015	3738.9	40320
Inj-1	1847.26001	4032.4	39318
Inj-1	1847.560059	3786.2	40106
Inj-1	1848.319946	3715.1	40859
Inj-1	1848.469971	3942.4	38356
Inj-1	1848.859985	3825.1	41029
Inj-1	1849.829956	3789.7	38990
Inj-1	1850.040039	4011.9	39562
Inj-1	1850.550049	3733.2	40919
Inj-1	1851.839966	4027.6	40265
Inj-1	1852.02002	3741.1	38721
Inj-1	1852.47998	3958.8	39964
Inj-1	1853.619995	3853.1	40023
Inj-1	1853.790039	4029.8	38122
Inj-1	1854.199951	3914.8	40573
Inj-1	1854.439941	3966.5	40767
Inj-1	1855.02002	3768.8	38846
Inj-1	1855.369995	3704.2	38517
Inj-1	1856.25	3873.9	38127
Inj-1	1856.439941	3739.3	38593
Inj-1	1856.900024	3810.7	40637
Inj-1	1857	4023	37952
Inj-1	1857.25	3996.1	38589
Inj-1	1857.880005	3743.8	38062
Inj-1	1858	3790.8	40463
Inj-1	1858.329956	3729.3	38327
Inj-1	1858.560059	3797.4	39485
Inj-1	1859.130005	3827.9	38394
Inj-1	1859.27002	3902	38032
Inj-1	1859.400024	3767.6	38647
Inj-1	1859.540039	3942.9	39103
Inj-1	1859.699951	3704.1	40168
Inj-1	1859.849976	3794.4	37903
Inj-1	1860.23999	3698.8	39713
Inj-1	1861.199951	3887.6	39459
Inj-1	1861.339966	3776.6	40964
Inj-1	1861.680054	3686.5	39610
Inj-1	1862.540039	3875.6	38404
Inj-1	1862.72998	3862.5	41022
Inj-1	1863.189941	3861.5	38585
Inj-1	1863.400024	3969.8	39365
Inj-1	1863.910034	4008.4	40503
Inj-1	1865.189941	3989	38358
Inj-1	1865.400024	3812.3	38660
Inj-1	1865.939941	3941.8	40815
Inj-1	1866.069946	3953.1	39508
Inj-1	1866.219971	3724	40614
Inj-1	1866.380005	3856.2	40869
Inj-1	1866.530029	3913.3	40684
Inj-1	1866.699951	3768.9	40476
Inj-1	1867.119995	3815.9	38646
Inj-1	1867.339966	3725.3	39906
Inj-1	1867.890015	3950.3	40110
Inj-1	1868.150024	3756.5	38233
Inj-1	1868.819946	3757.9	38412
Inj-1	1868.949951	3936.6	39259
Inj-1	1869.27002	3719.3	38507
Inj-1	1869.459961	3725.4	39822
Inj-1	1869.930054	3957.5	38174
Inj-1	1870.040039	3896	37807
Inj-1	1870.319946	3710.7	39322
Inj-1	1870.47998	3995	38376
Inj-1	1870.880005	3792.9	39308
Inj-1	1871.880005	3998.8	40050
Inj-1	1871.949951	3767.6	38942
Inj-1	1872.109985	3720	39549
Inj-1	1872.23999	3847.3	39841
Inj-1	1872.569946	3837.3	38092
Inj-1	1873.400024	3825.1	39658
Inj-1	1873.569946	3821.2	40604
Inj-1	1873.97998	3962.9	38936
Inj-1	1875.02002	3926.4	38220
Inj-1	1875.22998	3874.9	38488
Inj-1	1875.75	3695.5	40535
Inj-1	1877.040039	3802.7	40218
Inj-1	1877.25	3835.5	37908
Inj-1	1877.77002	3879.8	38254
Inj-1	1878	3866.8	40917
Inj-1	1878.579956	3835.2	38233
Inj-1	1878.819946	3871	38726
Inj-1	1879.420044	3688.3	38699
Inj-1	1879.569946	3974.4	39601
Inj-1	1879.949951	3947.9	38695
Inj-1	1880.910034	3816.1	38540
Inj-1	1881.050049	3984.9	40984
Inj-1	1881.430054	3900.5	40180
Inj-1	1881.619995	3787	37824
Inj-1	1882.089966	3720.9	40650
Inj-1	1882.310059	3974.1	39065
Inj-1	1882.859985	3984.2	37964
Inj-1	1882.98999	3740.3	40220
Inj-1	1883.140015	3994.4	40767
Inj-1	1883.310059	3951.3	37993
Inj-1	1883.48999	3999.7	40978
Inj-1	1883.689941	3833.8	40240
Inj-1	1884.199951	4008	38750
Inj-1	1885.459961	3898.5	38954
Inj-1	1885.650024	4023.4	39282
Inj-1	1886.109985	3727.6	40691
Inj-1	1886.900024	3904.8	39023
Inj-1	1887	3995.2	39030
Inj-1	1887.099976	3919.9	40278
Inj-1	1887.349976	3714.1	38965
Inj-1	1887.98999	3775.1	37832
Inj-1	1888.189941	3839.2	39292
Inj-1	1888.680054	3922.7	38176
Inj-1	1888.849976	3883.6	39167
Inj-1	1889.26001	3937.8	40539
Inj-1	1889.47998	3987	38976
Inj-1	1890.060059	3955.6	38250
Inj-1	1890.26001	3739.8	38749
Inj-1	1890.76001	3885.7	38550
Inj-1	1891.02002	3923.4	39331
Inj-1	1891.209961	3769.5	40406
Inj-1	1891.709961	3890.7	40065
Inj-1	1891.829956	3769.4	40678
Inj-1	1891.939941	3730.1	40637
Inj-1	1892.060059	4010.1	38507
Inj-1	1892.189941	3696.8	40022
Inj-1	1892.329956	3900.3	39717
Inj-1	1892.670044	3966.3	39464
Inj-1	1893.52002	3809.4	40144
Inj-1	1893.869995	3896.5	39979
Inj-1	1894.75	3874.1	39430
Inj-1	1894.969971	3763.9	38120
Inj-1	1895.530029	4001.8	39120
Inj-1	1895.670044	4008.3	37964
Inj-1	1895.819946	3908.5	38463
Inj-1	1895.98999	3894.9	38032
Inj-1	1896.180054	3827.9	39207
Inj-1	1896.380005	3970.3	39906
Inj-1	1896.890015	3889.6	39925
Inj-1	1898.180054	3822.1	37962
Inj-1	1898.410034	3963.6	40161
Inj-1	1898.97998	3765.2	39038
Inj-1	1899.119995	3801.7	39373
Inj-1	1899.280029	3943.4	38372
Inj-1	1899.459961	3855.8	38598
Inj-1	1899.630005	4010.1	40201
Inj-1	1899.829956	3745.2	40544
Inj-1	1900.310059	3699.9	38749
Inj-1	1901.530029	3882.4	38237
Inj-1	1901.719971	3767.2	39411
Inj-1	1902.199951	3701.4	38553
Inj-1	1902.319946	3927.4	40168
Inj-1	1902.459961	3887.8	39408
Inj-1	1902.599976	3753.9	39173
Inj-1	1902.76001	3864.8	38540
Inj-1	1902.939941	3791.9	38650
Inj-1	1903.380005	3747.3	40516
Inj-1	1903.630005	3960.9	39067
Inj-1	1904.22998	3921.6	38188
Inj-1	1904.449951	4009.6	40217
Inj-1	1905.02002	3860.5	38717
Inj-1	1905.27002	3971.7	40519
Inj-1	1905.920044	4012.6	38239
Inj-1	1906.140015	3706.4	38043
Inj-1	1906.699951	3873.2	40495
Inj-1	1906.969971	3694.2	40673
Inj-1	1907.619995	3870.6	37918
Inj-1	1907.880005	3947.6	37959
Inj-1	1908.51001	4008.4	38454
Inj-1	1908.810059	3725.9	40257
Inj-1	1909.540039	3842	40736
Inj-1	1909.910034	4018.6	39312
Inj-1	1910.819946	3883.5	39794
Inj-1	1911.050049	3746.5	38343
Inj-1	1911.290039	3993	40141
Inj-1	1911.51001	3687.3	39124
Inj-1	1911.73999	3772	38450
Inj-1	1911.97998	3859.3	40064
Inj-1	1912.579956	3907.5	39798
Inj-1	1912.859985	4033.1	39283
Inj-1	1913.560059	3984.8	40455
Inj-1	1913.930054	3883.4	38731
Inj-1	1914.849976	3766.9	38993
Inj-1	1915.099976	3725.1	38500
Inj-1	1915.73999	3878	39196
Inj-1	1916.079956	3979.9	40249
Inj-1	1916.939941	3909.3	39701
Inj-1	1917.900024	3930.8	40939
Inj-1	1918	4034.7	37658
Inj-1	1918.25	3799.5	40805
Inj-1	1918.880005	3830.6	38509
Inj-1	1920.439941	3900.2	37923
Inj-1	1920.579956	3731.6	39501
Inj-1	1920.930054	3913.2	40708
Inj-1	1921.22998	3994.8	40246
Inj-1	1921.97998	4025.2	40646
Inj-1	1922.170044	3785.8	38588
Inj-1	1922.380005	3778.3	39119
Inj-1	1922.599976	3753.1	38883
Inj-1	1922.829956	3844.6	38932
Inj-1	1923.069946	3822.5	40075
Inj-1	1923.670044	3830.8	40380
Inj-1	1923.959961	3724.7	38091
Inj-1	1924.689941	3839.4	38992
Inj-1	1924.880005	3958.4	39690
Inj-1	1925.079956	3716.1	40255
Inj-1	1925.290039	3726.9	38175
Inj-1	1925.51001	3824.3	38866
Inj-1	1925.75	3794.2	40049
Inj-1	1926.329956	3860.5	40435
Inj-1	1927.790039	3702.9	38008
Inj-1	1928.189941	3921.2	38259
Inj-1	1929.209961	3736.4	40295
Inj-1	1929.540039	3921.7	39933
Inj-1	1930.369995	3707.7	40791
Inj-1	1930.640015	4010.4	41016
Inj-1	1931.319946	3887.8	39344
Inj-1	1931.52002	3970.4	40773
Inj-1	1932.01001	3861.6	39883
Inj-1	1932.339966	3926.5	38067
Inj-1	1933.160034	3818.1	38797
Inj-1	1933.5	3973	38021
Inj-1	1934.349976	3804	38585
Inj-1	1936.469971	3891.8	38696
Inj-1	1936.77002	3928.5	39581
Inj-1	1937.51001	3975	40651
Inj-1	1937.939941	3969.9	40864
Inj-1	1939	4003.5	40141
Inj-1	1939.26001	3784.9	39153
Inj-1	1939.910034	4001.1	40553
Inj-1	1940.069946	3934.6	38378
Inj-1	1940.25	4027	40388
Inj-1	1940.449951	3789.1	39024
Inj-1	1940.660034	3745.9	38709
Inj-1	1940.869995	3893.6	40266
Inj-1	1941.369995	3837	37920
Inj-1	1942.650024	3841.6	38487
Inj-1	1943.030029	3960.7	37848
Inj-1	1943.97998	3800	39875
Inj-1	1944.22998	3844.9	40005
Inj-1	1944.849976	3936	39923
Inj-1	1946.390015	3768	38684
Inj-1	1946.660034	3819.6	38738
Inj-1	1947.319946	3999.2	41048
Inj-1	1947.73999	3779.6	40653
Inj-1	1948.800049	3942.5	38107
Inj-1	1948.900024	3846.8	38698
Inj-1	1949	4248.7	39030
Inj-1	1949.25	4371.3	41070
Inj-1	1949.880005	4502.8	40400
Inj-1	1950.050049	4301.9	39262
Inj-1	1950.5	4330.7	38999
Inj-1	1950.719971	4433.8	40425
Inj-1	1951.26001	4342.1	38795
Inj-1	1951.390015	4189	38117
Inj-1	1951.540039	4365.4	40039
Inj-1	1951.699951	4189.4	39780
Inj-1	1951.849976	4348.5	40603
Inj-1	1952.01001	4427.9	40620
Inj-1	1952.160034	4501.7	40251
Inj-1	1952.310059	4260.2	40605
Inj-1	1952.449951	4237.1	39251
Inj-1	1952.589966	4202.6	40931
Inj-1	1952.930054	4308.7	40718
Inj-1	1953.77002	4444.7	40069
Inj-1	1954.01001	4191.9	38846
Inj-1	1954.599976	4300	40466
Inj-1	1954.859985	4513.2	39602
Inj-1	1955.48999	4195.4	40904
Inj-1	1955.650024	4392.6	40893
Inj-1	1955.819946	4339.6	40555
Inj-1	1955.98999	4450.3	39520
Inj-1	1956.189941	4341.7	38925
Inj-1	1956.369995	4185.4	41121
Inj-1	1956.829956	4515.6	39390
Inj-1	1956.939941	4220.3	38143
Inj-1	1957.069946	4325.4	40529
Inj-1	1957.209961	4327.2	38785
Inj-1	1957.359985	4283.8	39288
Inj-1	1957.530029	4511.9	39506
Inj-1	1957.949951	4300.3	39985
Inj-1	1959	4299.3	38262
Inj-1	1959.26001	4288.2	40403
Inj-1	1959.910034	4290.8	40106
Inj-1	1960.280029	4355.6	39433
Inj-1	1960.369995	4259.4	40745
Inj-1	1960.47998	4250.3	38117
Inj-1	1960.589966	4456.5	38390
Inj-1	1960.709961	4209.2	38754
Inj-1	1960.849976	4183.2	38391
Inj-1	1961.189941	4301.6	39522
Inj-1	1961.280029	4503.9	39265
Inj-1	1961.369995	4189.2	38611
Inj-1	1961.469971	4308.4	41007
Inj-1	1961.589966	4239.2	40785
Inj-1	1961.709961	4355	38841
Inj-1	1962.02002	4219	39139
Inj-1	1962.780029	4522.5	39411
Inj-1	1963.150024	4213.9	39161
Inj-1	1964.089966	4244.9	39992
Inj-1	1964.430054	4303.3	39045
Inj-1	1965.26001	4350.1	40505
Inj-1	1965.670044	4308.3	41150
Inj-1	1966.689941	4514.5	38298
Inj-1	1966.959961	4343	41165
Inj-1	1967.619995	4388	41060
Inj-1	1967.869995	4525.8	38170
Inj-1	1968.48999	4428.9	40614
Inj-1	1968.819946	4363.8	40712
Inj-1	1969.650024	4506.5	38065
Inj-1	1969.97998	4221.4	40816
Inj-1	1970.810059	4400.1	39085
Inj-1	1971.130005	4246.4	39404
Inj-1	1971.930054	4454.2	39204
Inj-1	1972.319946	4383.3	38356
Inj-1	1973.300049	4499.7	40438
Inj-1	1973.560059	4488.5	40160
Inj-1	1974.209961	4450.9	38922
Inj-1	1975.829956	4492.4	39382
Inj-1	1976.089966	4367.3	40631
Inj-1	1976.75	4478.3	38817
Inj-1	1976.900024	4379.9	40161
Inj-1	1977	4385.8	38246
Inj-1	1977.099976	4190.8	40592
Inj-1	1977.359985	4268.8	39450
Inj-1	1977.98999	4370	39368
Inj-1	1978.209961	4438.7	38987
Inj-1	1978.77002	4210.7	39211
Inj-1	1979.050049	4479.8	38413
Inj-1	1979.76001	4337.4	38623
Inj-1	1980.030029	4177.5	40294
Inj-1	1980.689941	4335.7	39194
Inj-1	1980.859985	4289.7	40917
Inj-1	1981.030029	4215.1	40590
Inj-1	1981.219971	4385	38538
Inj-1	1981.400024	4482.9	40774
Inj-1	1981.609985	4523.5	38401
Inj-1	1982.130005	4305.2	40180
Inj-1	1982.469971	4479.5	40229
Inj-1	1983.319946	4498.6	39661
Inj-1	1983.660034	4264.4	40647
Inj-1	1984.48999	4351.9	38791
Inj-1	1984.869995	4266.6	38966
Inj-1	1985.810059	4232.8	38762
Inj-1	1986.099976	4491.8	38863
Inj-1	1986.829956	4431.2	38509
Inj-1	1987.209961	4430.4	41149
Inj-1	1988.170044	4264.1	40695
Inj-1	1988.459961	4454	40723
Inj-1	1989.199951	4268.1	38419
Inj-1	1991.040039	4394.8	39970
Inj-1	1991.359985	4295.8	38289
Inj-1	1992.150024	4200.8	38099
Inj-1	1992.349976	4373.1	39815
Inj-1	1992.569946	4292.7	39241
Inj-1	1992.800049	4449	40166
Inj-1	1993.040039	4392.5	39638
Inj-1	1993.26001	4286	38620
Inj-1	1993.829956	4414.1	40124
Inj-1	1994.130005	4497.5	39857
Inj-1	1994.890015	4473.7	40132
Inj-1	1995.219971	4482.6	40233
Inj-1	1996.040039	4473	40260
Inj-1	1996.359985	4193.4	40146
Inj-1	1997.180054	4495.7	39043
Inj-1	1997.459961	4408.5	39678
Inj-1	1998.189941	4276.6	39439
Inj-1	1998.540039	4197.1	40085
Inj-1	1999.439941	4234.9	38720
Inj-1	1999.77002	4422.3	38852
Inj-1	2000.579956	4498	40090
Inj-1	2000.930054	4348.3	41249
Inj-1	2001.790039	4492.8	39962
Inj-1	2002.01001	4514.9	40989
Inj-1	2002.23999	4267.4	41252
Inj-1	2002.469971	4290.8	38078
Inj-1	2002.689941	4277.6	39247
Inj-1	2002.910034	4414.3	38219
Inj-1	2003.47998	4219.5	39781
Inj-1	2004.890015	4357.8	38993
Inj-1	2005.180054	4459.4	39488
Inj-1	2005.910034	4337.5	39561
Inj-1	2006.119995	4275.9	39757
Inj-1	2006.650024	4374.1	41262
Inj-1	2007.900024	4461.3	39922
Inj-1	2008	3755.8	40109
Inj-1	2008.25	3812.3	39067
Inj-1	2008.380005	3948	39069
Inj-1	2008.689941	3953.8	39308
Inj-1	2008.800049	3967.1	39545
Inj-1	2009.089966	3768.5	39087
Inj-1	2009.819946	3912.9	40939
Inj-1	2009.920044	3922.9	37996
Inj-1	2010.189941	4012.1	38310
Inj-1	2010.329956	3704	40682
Inj-1	2010.699951	3815.4	38346
Inj-1	2010.880005	3910.9	39679
Inj-1	2011.329956	3751.4	39964
Inj-1	2011.439941	3771.5	40863
Inj-1	2011.569946	3761.3	40328
Inj-1	2011.709961	3831.4	40212
Inj-1	2011.859985	3908.7	38989
Inj-1	2011.959961	3708.3	39900
Inj-1	2012.22998	3710.7	39794
Inj-1	2012.900024	3803.9	39464
Inj-1	2013.099976	3725.2	39855
Inj-1	2013.609985	3836.4	39460
Inj-1	2013.77002	3721.6	38242
Inj-1	2014.160034	3783.8	39692
Inj-1	2014.400024	4032	39076
Inj-1	2015	3848.3	38829
Inj-1	2015.170044	4008.7	39327
Inj-1	2015.599976	3745.4	39964
Inj-1	2015.839966	3735.3	39038
Inj-1	2016.459961	3717.2	38273
Inj-1	2016.640015	3813.5	38475
Inj-1	2017.099976	3882.8	38379
Inj-1	2017.329956	3776.9	40115
Inj-1	2017.920044	3766.9	38124
Inj-1	2018.170044	3773.9	40100
Inj-1	2018.800049	3790.1	38427
Inj-1	2019.030029	3875.3	38180
Inj-1	2019.589966	3791.5	38577
Inj-1	2019.859985	3815.4	40187
Inj-1	2020.550049	3848.1	40769
Inj-1	2020.829956	3778.2	40145
Inj-1	2021.069946	3971.7	41029
Inj-1	2021.650024	4024.6	39422
Inj-1	2021.939941	4004.3	38075
Inj-1	2022.680054	4000.2	40669
Inj-1	2022.959961	3927.8	39375
Inj-1	2023.650024	3724.1	40254
Inj-1	2024.02002	3838.4	38325
Inj-1	2024.930054	4007.5	40417
Inj-1	2025.23999	3723.2	39743
Inj-1	2026	3746	38243
Inj-1	2026.349976	3826.9	40618
Inj-1	2027.209961	3764	40915
Inj-1	2027.430054	3767.4	39530
Inj-1	2027.650024	3931.9	41012
Inj-1	2027.890015	3760.6	38325
Inj-1	2028.140015	3773.7	38630
Inj-1	2028.400024	3847.2	40400
Inj-1	2029.060059	3955	38045
Inj-1	2029.459961	3801.8	38527
Inj-1	2030.449951	3793	40789
Inj-1	2030.790039	3850.6	38794
Inj-1	2031.650024	3870.6	39991
Inj-1	2031.859985	3977.9	37854
Inj-1	2032.089966	3923.7	40024
Inj-1	2032.319946	3965.8	41001
Inj-1	2032.560059	3817	40598
Inj-1	2032.819946	4017.8	39658
Inj-1	2033.449951	4030.8	38580
Inj-1	2035.030029	4004.4	39712
Inj-1	2035.400024	3989.3	39842
Inj-1	2036.319946	3800.2	38218
Inj-1	2036.689941	3926.1	40733
Inj-1	2037.630005	3895.8	40042
Inj-1	2038	3712	39619
Inj-1	2038.930054	3786.8	39843
Inj-1	2039.160034	3845	37838
Inj-1	2039.410034	3750.4	37967
Inj-1	2039.660034	3816.8	40039
Inj-1	2039.930054	3787.2	40715
Inj-1	2040.180054	3807.2	39590
Inj-1	2040.800049	3853.3	38799
Inj-1	2041.219971	3771.1	40557
Inj-1	2042.280029	3695	40302
Inj-1	2042.599976	4004.4	41037
Inj-1	2043.420044	4019.9	38862
Inj-1	2043.780029	3801.7	38467
Inj-1	2044.699951	3692.4	38370
Inj-1	2045.01001	3868.2	38113
Inj-1	2045.77002	3696.3	39559
Inj-1	2045.959961	3699.4	40797
Inj-1	2046.180054	3711.1	38780
Inj-1	2046.400024	3869.7	38316
Inj-1	2046.630005	3696.6	39443
Inj-1	2046.880005	3738.1	40978
Inj-1	2047.48999	3960.9	39131
Inj-1	2049.02002	3784	38812
Inj-1	2049.350098	3729.6	39343
Inj-1	2050.169922	3763.6	39041
Inj-1	2050.580078	3717.3	40658
Inj-1	2051.610107	3793.8	39765
Inj-1	2052.02002	3739.6	38367
Inj-1	2053.050049	3840.8	40729
Inj-1	2053.469971	3686.1	38471
Inj-1	2054.48999	3767.1	40880
Inj-1	2055.01001	3979	41002
Inj-1	2055.139893	3934	40862
Inj-1	2055.280029	3901.5	38635
Inj-1	2055.439941	3741.7	40167
Inj-1	2055.610107	3828.1	38927
Inj-1	2055.800049	3948.8	38243
Inj-1	2056.27002	3706.3	38419
Inj-1	2057.459961	3713.3	38114
Inj-1	2058.070068	3850.8	38298
Inj-1	2059.580078	4027.9	39902
Inj-1	2060.060059	3973	39739
Inj-1	2061.25	3762.4	39200
Inj-1	2061.879883	3858.6	40649
Inj-1	2062.409912	4006.7	37775
Inj-1	2063.73999	3937.1	38900
Inj-1	2067.050049	3847.1	40263
Inj-1	2067.47998	3807.5	39954
Inj-1	2067.870117	3832.5	39270
Inj-1	2068.850098	4017.5	39959
Inj-1	2068.899902	3988	39857
Inj-1	2069	4460	40796
Inj-1	2069.25	4447.8	40925
Inj-1	2069.310059	4395.7	39100
Inj-1	2069.379883	4322.7	40094
Inj-1	2069.459961	4261.9	39023
Inj-1	2069.540039	4164.9	38848
Inj-1	2069.610107	4279.6	39529
Inj-1	2069.77002	4505.2	39962
Inj-1	2070.169922	4263.4	40422
Inj-1	2070.23999	4511.9	38774
Inj-1	2070.389893	4230.9	39048
Inj-1	2070.790039	4174.8	39115
Inj-1	2070.870117	4248.7	39916
Inj-1	2071.080078	4445.2	40470
Inj-1	2071.179932	4188	37869
Inj-1	2071.439941	4249.5	39052
Inj-1	2072.080078	4417.1	40889
Inj-1	2072.169922	4468.4	39262
Inj-1	2072.370117	4203	40247
Inj-1	2072.879883	4261.6	39165
Inj-1	2072.959961	4511.6	40228
Inj-1	2073.149902	4516.3	38513
Inj-1	2073.629883	4181.4	41081
Inj-1	2073.72998	4181.4	40602
Inj-1	2073.97998	4279.5	39086
Inj-1	2074.600098	4364.1	40995
Inj-1	2074.709961	4442.7	39229
Inj-1	2074.97998	4236.6	39419
Inj-1	2075.100098	4342	37991
Inj-1	2075.389893	4386.6	38238
Inj-1	2075.550049	4504.6	40873
Inj-1	2075.949951	4424	40161
Inj-1	2076.070068	4338.8	38618
Inj-1	2076.389893	4211.3	39679
Inj-1	2076.570068	4321.1	39944
Inj-1	2077.030029	4177.7	38010
Inj-1	2077.189941	4184.1	39698
Inj-1	2077.580078	4224	39697
Inj-1	2077.75	4478.7	39087
Inj-1	2078.169922	4307	38026
Inj-1	2078.379883	4315.2	39880
