WELL	DAY	QLOB	QWOB	QOOB	QGOB	PWFO
Wildcat	1563.26001	2345.2	0	2425.6	489463	34775
Wildcat	1563.579956	2383.2	0	2378.8	509500	32377
Wildcat	1563.660034	2340.9	0	2242.6	488950	34532
Wildcat	1563.75	2271.2	0	2343.8	503311	32333
Wildcat	1563.839966	2319.6	0	2250.2	511003	34169
Wildcat	1563.949951	2247.3	0	2272.7	530425	33176
Wildcat	1564.069946	2376.8	0	2346.2	524636	35026
Wildcat	1564.359985	2243.1	0	2296.4	505953	35254
Wildcat	1565.099976	2392.8	0	2367	526473	33177
Wildcat	1565.23999	2245.8	0	2296.4	531413	35395
Wildcat	1565.599976	2415.7	0	2286.3	487120	34740
Wildcat	1566.48999	2236.9	0	2273.5	511877	34062
Wildcat	1566.630005	2318.2	0	2234.3	495061	35374
Wildcat	1566.969971	2312.4	0	2268.5	521864	34353
Wildcat	1567.839966	2242.5	0	2411.4	520439	34383
Wildcat	1567.98999	2224.6	0	2381.9	490187	33261
Wildcat	1568.390015	2413.1	0	2327.9	490641	34450
Wildcat	1569.369995	2275.1	0	2413.1	495581	33012
Wildcat	1569.51001	2415.3	0	2397.4	531542	35107
Wildcat	1569.880005	2417	0	2363.9	518584	33449
Wildcat	1570.119995	2255.8	0	2370.1	487129	34825
Wildcat	1570.73999	2276.6	0	2295.5	519667	35354
Wildcat	1570.900024	2219.9	0	2219.2	499979	32478
Wildcat	1571.300049	2362.8	0	2268.2	507771	34121
Wildcat	1572.290039	2419.7	0	2229.4	489414	32852
Wildcat	1572.449951	2372.4	0	2389.6	498236	32579
Wildcat	1572.829956	2411.7	0	2220.3	515322	33429
Wildcat	1573.800049	2369.1	0	2329.5	485455	33572
Wildcat	1574	2332.8	0	2277.9	525559	33882
Wildcat	1574.5	2238.1	0	2266.7	494658	32217
Wildcat	1575.75	2208.3	0	2297.3	494851	32349
Wildcat	1575.959961	2398.1	0	2321.1	493938	35182
Wildcat	1576.51001	2290.1	0	2243.7	485494	34113
Wildcat	1576.790039	2300.5	0	2375.8	499285	34078
Wildcat	1577.47998	2236	0	2333.1	486974	32235
Wildcat	1577.810059	2415.9	0	2217	522877	33313
Wildcat	1578.040039	2306.3	0	2314.1	490988	35181
Wildcat	1578.609985	2373.7	0	2218.5	486136	33369
Wildcat	1578.880005	2251.7	0	2334.8	489611	33229
Wildcat	1579.569946	2359	0	2325.8	490834	34967
Wildcat	1579.73999	2397	0	2251.1	514198	32743
Wildcat	1579.930054	2210.7	0	2401.8	491472	34853
Wildcat	1580.140015	2300.1	0	2272	519964	33492
Wildcat	1580.319946	2353.5	0	2343.1	530200	32514
Wildcat	1580.52002	2279.8	0	2357.9	485820	33705
Wildcat	1581.02002	2337.7	0	2207.7	508543	33111
Wildcat	1581.140015	2393.3	0	2278.4	507591	34461
Wildcat	1581.280029	2286.7	0	2202.3	510996	33615
Wildcat	1581.430054	2302.8	0	2223	504828	34126
Wildcat	1581.589966	2376.7	0	2347.8	506427	32435
Wildcat	1581.76001	2327.3	0	2398.1	517757	33795
Wildcat	1581.939941	2410.8	0	2375.4	496159	32978
Wildcat	1582.390015	2315.2	0	2311.7	491771	35120
Wildcat	1583.51001	2284.7	0	2318.4	488692	33360
Wildcat	1583.780029	2368.1	0	2385.4	516753	33744
Wildcat	1583.900024	2261.7	0	2323.1	497537	34731
Wildcat	1584	2214	0	2214	480969	33735
Wildcat	1584.030029	2383.5	0	2379.8	508813	32487
Wildcat	1584.050049	2256.2	0	2306.5	493103	34785
Wildcat	1584.079956	2351.8	0	2265.3	491936	33658
Wildcat	1584.119995	2240	0	2244.2	494144	35047
Wildcat	1584.150024	2411.1	0	2207.7	517941	33515
Wildcat	1584.25	2313.9	0	2209.6	507370	33433
Wildcat	1584.47998	2345.6	0	2291.2	510581	33022
Wildcat	1584.530029	2227.7	0	2401.7	515000	35099
Wildcat	1584.599976	2207.7	0	2367.9	519864	34846
Wildcat	1584.670044	2349.8	0	2220.3	504979	35240
Wildcat	1584.75	2208.1	0	2261.5	522460	33351
Wildcat	1584.829956	2266.4	0	2337.9	513282	34172
Wildcat	1585.040039	2229.5	0	2384.6	524174	33127
Wildcat	1585.099976	2321.1	0	2258	525830	33371
Wildcat	1585.160034	2229.5	0	2299.5	482999	33136
Wildcat	1585.219971	2214.2	0	2268.9	484630	35076
Wildcat	1585.290039	2246.5	0	2261.8	519106	32196
Wildcat	1585.369995	2210.4	0	2303.1	482879	32762
Wildcat	1585.569946	2235.5	0	2371	522246	35260
Wildcat	1586.060059	2379.2	0	2213.8	526214	33917
Wildcat	1586.180054	2269.1	0	2278.7	496313	35253
Wildcat	1586.319946	2273.2	0	2313	500378	32471
Wildcat	1586.469971	2272.4	0	2212.3	507524	35033
Wildcat	1586.630005	2381.9	0	2301.5	517242	33409
Wildcat	1586.810059	2315.5	0	2208.7	482853	35105
Wildcat	1587.27002	2257.1	0	2297.3	507375	34739
Wildcat	1587.380005	2359.3	0	2333.4	497720	33507
Wildcat	1587.51001	2314.3	0	2272.2	503685	33717
Wildcat	1587.640015	2201.8	0	2326.3	525707	34671
Wildcat	1587.780029	2274.4	0	2201.1	481035	32128
Wildcat	1587.920044	2408.8	0	2328.8	523539	32815
Wildcat	1588.280029	2335.6	0	2393.5	509167	32394
Wildcat	1588.540039	2377.8	0	2201.2	516174	32799
Wildcat	1589.160034	2250.4	0	2267.6	512316	33395
Wildcat	1589.319946	2326	0	2337.5	508826	34753
Wildcat	1589.400024	2308.6	0	2315.7	519807	33880
Wildcat	1589.47998	2303.7	0	2260.8	524490	34867
Wildcat	1589.560059	2310.7	0	2273.5	523662	35219
Wildcat	1589.650024	2390.1	0	2235.3	523229	34529
Wildcat	1589.849976	2301	0	2383.9	511073	33487
Wildcat	1590.369995	2358.3	0	2384.5	488135	32535
Wildcat	1590.680054	2317.1	0	2345.1	493890	32711
Wildcat	1590.930054	2263.3	0	2393.5	492719	34154
Wildcat	1591.560059	2391.2	0	2390.8	482203	33165
Wildcat	1591.920044	2376	0	2207.8	511723	33170
Wildcat	1592.01001	2211.2	0	2267.5	524278	34735
Wildcat	1592.109985	2263.9	0	2241.5	507196	33058
Wildcat	1592.209961	2246.2	0	2280.4	507141	34355
Wildcat	1592.329956	2288.5	0	2289.2	513218	32718
Wildcat	1592.459961	2387.2	0	2297	490028	33194
Wildcat	1592.790039	2259.5	0	2240.6	499243	34982
Wildcat	1592.869995	2265.8	0	2206.8	484605	32663
Wildcat	1592.959961	2324	0	2205.9	521308	33781
Wildcat	1593.060059	2286	0	2300.4	498030	32877
Wildcat	1593.170044	2278.2	0	2264.9	519413	35250
Wildcat	1593.300049	2301.1	0	2257.6	486987	32076
Wildcat	1593.599976	2386.6	0	2284.6	512051	35041
Wildcat	1593.670044	2372.5	0	2366.4	501120	32306
Wildcat	1593.76001	2327	0	2225.6	489611	35228
Wildcat	1593.849976	2343.6	0	2312.5	488732	34059
Wildcat	1593.949951	2356.5	0	2278.2	487791	35209
Wildcat	1594.060059	2221	0	2208.7	485040	34588
Wildcat	1594.339966	2215.3	0	2264.8	515351	32477
Wildcat	1595.040039	2334.4	0	2355.5	516626	34763
Wildcat	1595.380005	2341.8	0	2292.3	507193	34467
Wildcat	1595.459961	2273	0	2268.5	490911	32997
Wildcat	1595.550049	2288.9	0	2324.7	522663	33413
Wildcat	1595.650024	2379	0	2304.5	489271	35000
Wildcat	1595.77002	2394.7	0	2320.2	494349	33884
Wildcat	1595.890015	2320.5	0	2383.4	488570	34522
Wildcat	1596.199951	2309.8	0	2195.2	485435	32241
Wildcat	1596.27002	2335	0	2387.5	520645	32242
Wildcat	1596.359985	2219.5	0	2254.7	484897	33497
Wildcat	1596.449951	2333.7	0	2386.1	488328	33804
Wildcat	1596.560059	2207.7	0	2228.4	515170	33412
Wildcat	1596.670044	2350.8	0	2332.4	479495	34570
Wildcat	1596.949951	2196.2	0	2318	484615	33575
Wildcat	1597.660034	2278.8	0	2219.2	501942	33887
Wildcat	1597.839966	2190.9	0	2278.7	482050	32257
Wildcat	1598.040039	2289.2	0	2338.4	483122	32387
Wildcat	1598.25	2390.5	0	2240.9	524702	33699
Wildcat	1598.359985	2298	0	2238	515091	34400
Wildcat	1598.47998	2210.7	0	2380.1	514944	33016
Wildcat	1598.76001	2211.6	0	2213.9	512057	33492
Wildcat	1598.829956	2199.5	0	2357.2	506151	32391
Wildcat	1598.910034	2327.3	0	2306.4	515241	32166
Wildcat	1598.98999	2196.2	0	2372.1	512235	33859
Wildcat	1599.089966	2276.4	0	2297.7	494549	35167
Wildcat	1599.189941	2369.4	0	2399.8	517399	33393
Wildcat	1599.459961	2209.8	0	2264.7	498297	34692
Wildcat	1600.109985	2318.3	0	2215.2	483998	34081
Wildcat	1600.280029	2327.4	0	2290.7	499547	34571
Wildcat	1600.459961	2379.7	0	2231.8	510169	35230
Wildcat	1600.650024	2230.2	0	2318.8	510557	32478
Wildcat	1600.869995	2340.3	0	2289.3	499335	33516
Wildcat	1601.099976	2321	0	2359.5	479234	33186
Wildcat	1601.680054	2285.1	0	2263.6	502498	32240
Wildcat	1601.819946	2324	0	2220.9	499901	34624
Wildcat	1601.97998	2232.5	0	2281.5	498859	33932
Wildcat	1602.160034	2286	0	2334.6	496690	32177
Wildcat	1602.349976	2317.4	0	2337.9	477455	33325
Wildcat	1602.560059	2279.9	0	2331.9	493701	33290
Wildcat	1603.089966	2246.1	0	2354.7	488436	32470
Wildcat	1603.22998	2362.4	0	2300.3	500237	33425
Wildcat	1603.369995	2259.4	0	2283.8	480138	32949
Wildcat	1603.540039	2318.7	0	2247.4	502112	34736
Wildcat	1603.709961	2228.3	0	2346.3	523155	34391
Wildcat	1603.910034	2384.2	0	2213.8	508396	35201
Wildcat	1604.400024	2259.7	0	2253.4	506141	34686
Wildcat	1604.72998	2320.7	0	2325.8	515110	32670
Wildcat	1605.550049	2285.3	0	2332.1	477382	33716
Wildcat	1605.780029	2287.7	0	2245.4	484922	33134
Wildcat	1606.359985	2360.9	0	2267	493706	32026
Wildcat	1606.5	2217	0	2278.6	481083	34815
Wildcat	1606.660034	2344.1	0	2250.5	486504	32334
Wildcat	1606.839966	2237.3	0	2219.1	495113	32781
Wildcat	1607.030029	2189.1	0	2219.5	492462	33544
Wildcat	1607.23999	2182.3	0	2229.4	477645	34185
Wildcat	1607.780029	2313.4	0	2388.9	484849	34341
Wildcat	1608.040039	2193	0	2376.5	514238	34271
Wildcat	1608.099976	2255.4	0	2287	500976	34338
Wildcat	1608.180054	2191	0	2205.5	502421	33445
Wildcat	1608.25	2188	0	2295.2	494143	33575
Wildcat	1608.339966	2363	0	2233.8	518218	34389
Wildcat	1608.439941	2391.9	0	2345.8	478695	32405
Wildcat	1608.680054	2372	0	2294.3	507885	32864
Wildcat	1609.290039	2344.4	0	2332.8	484358	32202
Wildcat	1609.439941	2378.2	0	2324.9	496097	32978
Wildcat	1609.599976	2382	0	2273.4	510647	32245
Wildcat	1609.790039	2275.2	0	2257.5	509551	32182
Wildcat	1609.98999	2241.6	0	2244.7	498419	34280
Wildcat	1610.199951	2260.1	0	2272.9	506101	34131
Wildcat	1610.72998	2222.3	0	2325.6	476580	35134
Wildcat	1610.849976	2292.7	0	2331.9	506723	32031
Wildcat	1610.97998	2359.4	0	2388.1	479110	34242
Wildcat	1611.119995	2286.2	0	2296.6	504337	32359
Wildcat	1611.280029	2227.1	0	2270.4	499856	33875
Wildcat	1611.449951	2235.4	0	2254.7	487875	34764
Wildcat	1611.900024	2339	0	2316.8	504985	32487
Wildcat	1611.910034	2267.5	0	2284.5	477126	32827
Wildcat	1611.920044	2273.6	0	2346.7	512999	32945
Wildcat	1611.930054	2198.6	0	2332.7	476861	33827
Wildcat	1611.949951	2190.9	0	2218.5	509204	32420
Wildcat	1611.98999	2222.7	0	2247.9	475128	32661
Wildcat	1612	2272.3	0	2272.3	476387	32852
Wildcat	1612.02002	2204.5	0	2355.6	519750	32883
Wildcat	1612.060059	2351.9	0	2197.2	478537	34478
Wildcat	1612.160034	2336	0	2338.5	501732	32348
Wildcat	1612.170044	2271.6	0	2241.7	496711	32078
Wildcat	1612.209961	2276.4	0	2243.7	476914	32668
Wildcat	1612.300049	2305.3	0	2313.3	507330	34803
Wildcat	1612.329956	2276.5	0	2208	497598	33219
Wildcat	1612.349976	2184	0	2217.4	487705	32215
Wildcat	1612.380005	2212.7	0	2290.2	505103	34820
Wildcat	1612.410034	2204	0	2220.8	516213	33000
Wildcat	1612.449951	2299.8	0	2305.8	495592	35040
Wildcat	1612.540039	2265.2	0	2210.1	520093	34876
Wildcat	1612.75	2268.6	0	2294.4	490841	33243
Wildcat	1612.790039	2356	0	2340	494277	32954
Wildcat	1612.869995	2272.7	0	2374.8	492833	32018
Wildcat	1613.089966	2359.1	0	2299.4	490276	34462
Wildcat	1613.640015	2234.5	0	2193.9	499428	33340
Wildcat	1613.689941	2386.4	0	2324.8	517981	34882
Wildcat	1613.810059	2369	0	2380.4	516865	34431
Wildcat	1614.130005	2251.5	0	2253.6	489069	33544
Wildcat	1614.189941	2198.1	0	2232.1	491693	34741
Wildcat	1614.339966	2237.9	0	2304.2	480781	33155
Wildcat	1614.709961	2240.7	0	2319.5	507273	35150
Wildcat	1614.780029	2242.1	0	2274.9	474427	32500
Wildcat	1614.939941	2230.4	0	2338.2	502413	35129
Wildcat	1615.339966	2182.4	0	2332.6	515387	34058
Wildcat	1615.439941	2337.7	0	2348.7	476873	33931
Wildcat	1615.550049	2227.1	0	2296.2	492705	33619
Wildcat	1615.670044	2218	0	2276.5	480025	33438
Wildcat	1615.780029	2303.5	0	2202	473563	33250
Wildcat	1615.890015	2229	0	2338.4	496419	32435
Wildcat	1616.170044	2383.9	0	2370.8	513295	32949
Wildcat	1616.310059	2349.1	0	2219.2	491242	32836
Wildcat	1616.650024	2224.7	0	2299.4	496754	33400
Wildcat	1616.73999	2358.9	0	2373.7	478968	34671
Wildcat	1616.839966	2191.9	0	2268.9	501516	33535
Wildcat	1616.939941	2180.4	0	2378.1	502751	35005
Wildcat	1617.060059	2278.7	0	2255.3	519497	32824
Wildcat	1617.189941	2277.7	0	2201.8	506005	34727
Wildcat	1617.51001	2353.6	0	2327.9	474465	32529
Wildcat	1617.589966	2348.9	0	2208.7	473097	32984
Wildcat	1617.670044	2248.2	0	2227.7	490679	33840
Wildcat	1617.77002	2182	0	2207.9	491712	32240
Wildcat	1617.880005	2261.1	0	2283.4	510715	34184
Wildcat	1617.98999	2232	0	2254.7	503732	34354
Wildcat	1618.26001	2193.1	0	2258.7	504398	32635
Wildcat	1618.410034	2342.3	0	2359.8	481299	32555
Wildcat	1618.810059	2263	0	2298.3	513626	33731
Wildcat	1618.900024	2238.2	0	2325.8	484436	32392
Wildcat	1619.01001	2291.9	0	2368.6	506870	33513
Wildcat	1619.130005	2210.3	0	2324	485611	34750
Wildcat	1619.26001	2195.1	0	2179	478722	34089
Wildcat	1619.410034	2204.7	0	2220.8	512071	33131
Wildcat	1619.77002	2353.3	0	2376.4	505644	34256
Wildcat	1619.859985	2282.2	0	2256.2	473654	33307
Wildcat	1619.959961	2348.5	0	2221.5	510601	34863
Wildcat	1620.069946	2280.9	0	2259.1	490646	34461
Wildcat	1620.189941	2263.6	0	2233.3	498822	34981
Wildcat	1620.329956	2210.7	0	2284.7	513550	32081
Wildcat	1620.660034	2262.9	0	2291.8	480639	33738
Wildcat	1620.73999	2348.2	0	2345.1	501690	32773
Wildcat	1620.839966	2218.1	0	2292.2	476107	34725
Wildcat	1620.939941	2346.3	0	2321.2	478845	33901
Wildcat	1621.050049	2289.3	0	2256.5	502621	33466
Wildcat	1621.170044	2355	0	2262.5	490826	32461
Wildcat	1621.47998	2295.4	0	2314.4	501005	33983
Wildcat	1621.560059	2295.5	0	2370.3	499698	33930
Wildcat	1621.650024	2211.4	0	2374.3	512694	34960
Wildcat	1621.73999	2376.1	0	2345.4	486091	33399
Wildcat	1621.839966	2248.1	0	2273.1	509855	33599
Wildcat	1621.959961	2345.9	0	2300.2	506066	34572
Wildcat	1622.23999	2334.9	0	2317.7	498498	32406
Wildcat	1622.959961	2275.4	0	2289.7	482553	32040
Wildcat	1623.209961	2181.8	0	2218.9	512829	33784
Wildcat	1623.859985	2280.4	0	2211	486342	32440
Wildcat	1624.02002	2327.5	0	2170.4	471349	32780
Wildcat	1624.199951	2221.8	0	2262.1	507135	32794
Wildcat	1624.390015	2357.2	0	2202	514612	32845
Wildcat	1624.609985	2175.8	0	2186	488730	33250
Wildcat	1624.800049	2202.7	0	2244.9	515927	34369
Wildcat	1625.27002	2217.1	0	2349.7	504161	33377
Wildcat	1625.52002	2239.5	0	2215.2	481019	32071
Wildcat	1626.160034	2364.8	0	2346.4	478094	33095
Wildcat	1626.310059	2302	0	2283.8	490722	35017
Wildcat	1626.680054	2257.1	0	2253.7	505408	33591
Wildcat	1627.609985	2197.1	0	2322.5	487146	33432
Wildcat	1627.780029	2342.2	0	2313	470672	34902
Wildcat	1628.209961	2370	0	2217.2	502627	33662
Wildcat	1628.310059	2316.9	0	2205.9	492396	31950
Wildcat	1628.430054	2173.2	0	2314.8	485429	34888
Wildcat	1628.560059	2285.2	0	2172.4	480113	34155
Wildcat	1628.699951	2291	0	2307.2	473141	31879
Wildcat	1628.859985	2230.3	0	2344.4	475102	32595
Wildcat	1629.26001	2176.7	0	2283.5	494350	32839
Wildcat	1629.359985	2167.5	0	2356.3	489593	34831
Wildcat	1629.469971	2292.6	0	2290.1	513741	33334
Wildcat	1629.589966	2275.4	0	2279.9	480821	35012
Wildcat	1629.719971	2266	0	2324.6	505772	33847
Wildcat	1629.869995	2279.3	0	2182.6	488775	33570
Wildcat	1630.22998	2309.2	0	2312.9	471505	32215
Wildcat	1630.469971	2270.3	0	2261.1	473465	33773
Wildcat	1631.069946	2291.5	0	2357.7	485003	32662
Wildcat	1631.219971	2259.3	0	2325.3	496169	32175
Wildcat	1631.380005	2362.3	0	2213.4	490959	33859
Wildcat	1631.569946	2318.1	0	2228.9	469398	34006
Wildcat	1631.77002	2247.3	0	2166.5	503330	34181
Wildcat	1631.939941	2290.9	0	2260.5	512194	33882
Wildcat	1632.369995	2182.2	0	2372.7	515102	34402
Wildcat	1632.609985	2231.8	0	2324.1	487331	33643
Wildcat	1633.219971	2324.6	0	2244.1	470223	32351
Wildcat	1633.369995	2284.7	0	2329	471296	33891
Wildcat	1633.530029	2293.2	0	2215.1	491523	33436
Wildcat	1633.719971	2245.5	0	2205.1	477787	33550
Wildcat	1633.920044	2165.6	0	2197.4	512924	32757
Wildcat	1634.099976	2203.1	0	2310.8	491760	32177
Wildcat	1634.569946	2265.5	0	2286.6	488052	32516
Wildcat	1634.689941	2221.2	0	2313.6	512945	33439
Wildcat	1634.819946	2200.5	0	2193.6	503021	33917
Wildcat	1634.959961	2188.1	0	2370.2	511976	34906
Wildcat	1635.119995	2312.9	0	2306.6	470560	34055
Wildcat	1635.280029	2319.8	0	2367.9	497160	34106
Wildcat	1635.680054	2291.6	0	2307.5	511406	32066
Wildcat	1635.780029	2260.5	0	2322.7	486910	34805
Wildcat	1635.890015	2357.1	0	2185	514944	33531
Wildcat	1636.01001	2328.6	0	2255	496278	34462
Wildcat	1636.140015	2209.1	0	2358.6	499422	34486
Wildcat	1636.290039	2258.7	0	2338.9	489912	34829
Wildcat	1636.650024	2252.8	0	2160.4	502408	34219
Wildcat	1636.73999	2168.7	0	2228.4	489748	33971
Wildcat	1636.839966	2353.7	0	2287	486956	34127
Wildcat	1636.959961	2206.7	0	2256.6	504859	32789
Wildcat	1637.079956	2321.8	0	2303.5	515630	33968
Wildcat	1637.209961	2232.3	0	2174	492413	34295
Wildcat	1637.550049	2232.3	0	2238.7	483724	32828
Wildcat	1638.400024	2297.3	0	2348.7	508698	32384
Wildcat	1638.630005	2290.3	0	2356.6	485349	32503
Wildcat	1639.209961	2344.4	0	2254.3	498622	34904
Wildcat	1639.530029	2366.8	0	2286	500944	34245
Wildcat	1639.599976	2348.2	0	2207.9	487434	32796
Wildcat	1639.689941	2162.9	0	2240.2	468225	34419
Wildcat	1639.790039	2271.2	0	2215.5	488926	34562
Wildcat	1639.890015	2313.3	0	2305	469496	32288
Wildcat	1640.01001	2291.5	0	2257.9	481532	35030
Wildcat	1640.300049	2356.4	0	2326	488225	34606
Wildcat	1641.02002	2252.2	0	2349.4	480028	32776
Wildcat	1641.300049	2355.4	0	2320.7	502049	32497
Wildcat	1642	2197	0	2253.6	508639	33327
Wildcat	1642.900024	2215.6	0	2297.9	475291	34831
Wildcat	1643	2286	0	2286	502617	33146
Wildcat	1643.01001	2264.1	0	2220.4	466931	34084
Wildcat	1643.040039	2222.1	0	2338.4	513744	34886
Wildcat	1643.109985	2225.5	0	2236.9	490791	32863
Wildcat	1643.130005	2228.5	0	2316.3	506736	33932
Wildcat	1643.150024	2328.3	0	2238	483544	34505
Wildcat	1643.170044	2351.4	0	2307	487380	33101
Wildcat	1643.199951	2340.7	0	2315.5	475064	33475
Wildcat	1643.219971	2182	0	2186	511157	32851
Wildcat	1643.290039	2264.5	0	2291.3	494296	33637
Wildcat	1643.449951	2184.6	0	2320.6	507713	34390
Wildcat	1643.859985	2259.7	0	2232.3	482981	34510
Wildcat	1643.900024	2350.5	0	2189.7	478763	34343
Wildcat	1643.97998	2188.6	0	2250.6	475063	34652
Wildcat	1644.189941	2164.1	0	2294.8	490644	32199
Wildcat	1644.699951	2239.7	0	2187.5	513215	34504
Wildcat	1644.810059	2268.5	0	2349.5	478347	34552
Wildcat	1645.099976	2324.7	0	2176	468603	34913
Wildcat	1645.170044	2211.3	0	2191.6	511967	34130
Wildcat	1645.25	2163.5	0	2327.9	506881	32488
Wildcat	1645.339966	2229.4	0	2209.8	469272	32135
Wildcat	1645.430054	2273.8	0	2315.1	471434	34658
Wildcat	1645.530029	2281.9	0	2181.9	501996	32595
Wildcat	1645.76001	2215	0	2176.9	476852	34175
Wildcat	1646.359985	2212.5	0	2345.8	480335	32876
Wildcat	1646.439941	2174.1	0	2278.8	508452	32241
Wildcat	1646.650024	2190.5	0	2239.8	493961	34469
Wildcat	1647.180054	2155	0	2211.3	492260	33571
Wildcat	1647.23999	2359.9	0	2198.2	494508	32012
Wildcat	1647.400024	2263.8	0	2356.2	510844	31950
Wildcat	1647.810059	2252.6	0	2194.6	499227	32502
Wildcat	1648.819946	2331.3	0	2292.4	505903	33705
Wildcat	1648.900024	2158.6	0	2251.4	502306	32897
Wildcat	1649.099976	2188.9	0	2186.8	478364	34951
Wildcat	1649.599976	2273.7	0	2182.4	497998	33519
Wildcat	1649.72998	2261.5	0	2153.7	486486	34840
Wildcat	1649.869995	2277.2	0	2305.3	484457	34194
Wildcat	1650.02002	2337.9	0	2165.2	477689	34878
Wildcat	1650.189941	2238.8	0	2343.8	472497	31767
Wildcat	1650.369995	2260.8	0	2292.7	472484	34742
Wildcat	1650.810059	2237.6	0	2288.4	507492	34679
Wildcat	1651.02002	2313.7	0	2179.1	497325	33864
Wildcat	1651.540039	2254	0	2316.3	485444	34605
Wildcat	1652.849976	2225.2	0	2319.5	467863	32996
Wildcat	1653.01001	2327.5	0	2321.8	504300	34805
Wildcat	1653.410034	2233.3	0	2331.6	467848	33233
Wildcat	1653.680054	2168.4	0	2195.2	500353	31802
Wildcat	1654.329956	2226.9	0	2320.5	477064	34854
Wildcat	1654.47998	2293.3	0	2154.5	489568	31811
Wildcat	1654.859985	2195.5	0	2214.1	478872	32244
Wildcat	1655.819946	2231.2	0	2330.9	472718	31769
Wildcat	1655.97998	2282.1	0	2316.7	474330	32802
Wildcat	1656.380005	2287.5	0	2272.5	500465	33304
Wildcat	1657.380005	2176.9	0	2280.2	464583	32554
Wildcat	1657.51001	2341.2	0	2231.9	469011	34413
Wildcat	1657.839966	2205.8	0	2163.5	507055	32713
Wildcat	1658.650024	2336.5	0	2181.7	475249	33203
Wildcat	1658.810059	2150.2	0	2304.5	499486	32424
Wildcat	1659.22998	2155.5	0	2244.7	472931	34916
Wildcat	1659.329956	2196.7	0	2179.9	508201	33398
Wildcat	1659.449951	2279.8	0	2351.3	499459	31743
Wildcat	1659.569946	2338	0	2237.4	504851	34454
Wildcat	1659.709961	2333.4	0	2258.9	490285	33166
Wildcat	1659.869995	2270.8	0	2182.4	509915	32602
Wildcat	1660.25	2153	0	2237.6	504542	32834
Wildcat	1660.47998	2204.9	0	2168.7	463582	32378
Wildcat	1661.040039	2241.4	0	2332.3	489927	33306
Wildcat	1661.300049	2301.6	0	2354	509523	34303
Wildcat	1661.959961	2265.5	0	2207.7	486017	32820
Wildcat	1662.27002	2253.2	0	2280.5	465554	32267
Wildcat	1663.069946	2312.9	0	2232.6	490025	31995
Wildcat	1663.22998	2280.9	0	2323.3	509410	34578
Wildcat	1663.650024	2225	0	2182.5	504823	34828
Wildcat	1664.689941	2300.2	0	2248.6	500435	34288
Wildcat	1664.930054	2275.3	0	2177.9	507733	32707
Wildcat	1665.530029	2264.7	0	2168.7	480243	33168
Wildcat	1665.680054	2157.5	0	2347.4	494136	31726
Wildcat	1665.829956	2193.6	0	2210.4	494456	34486
Wildcat	1666	2235.4	0	2203	480429	34256
Wildcat	1666.170044	2327.1	0	2151.1	472868	34530
Wildcat	1666.359985	2142.6	0	2220.2	468384	32106
Wildcat	1666.819946	2310.9	0	2266.6	477021	34497
Wildcat	1667.98999	2208.9	0	2193	462731	33421
Wildcat	1668.23999	2300.1	0	2330.8	475535	34646
Wildcat	1668.869995	2167.8	0	2160.4	497708	31836
Wildcat	1669.02002	2316.6	0	2224.1	484546	34574
Wildcat	1669.199951	2179.4	0	2155.5	465209	32059
Wildcat	1669.390015	2327.7	0	2317.1	497236	31997
Wildcat	1669.599976	2193.8	0	2300.9	468930	32191
Wildcat	1669.819946	2203	0	2154.1	497936	32459
Wildcat	1670.369995	2270.5	0	2317.5	470597	33287
Wildcat	1670.630005	2261.4	0	2346.1	491722	33419
Wildcat	1671.290039	2316.3	0	2265.6	463941	34827
Wildcat	1671.48999	2176.1	0	2297.8	470921	33235
Wildcat	1672	2325.8	0	2286.2	479567	34642
Wildcat	1672.310059	2244.5	0	2185	461716	31871
Wildcat	1672.900024	2324.9	0	2264.9	466046	32342
Wildcat	1673	2228.5	0	2228.5	490029	33735
Wildcat	1673.01001	2206.8	0	2216.4	470071	31812
Wildcat	1673.030029	2257.1	0	2287.6	499905	34076
Wildcat	1673.099976	2337.3	0	2344.6	484603	34795
Wildcat	1673.25	2212.3	0	2186.7	497435	32369
Wildcat	1673.280029	2306.8	0	2247.3	497684	33683
Wildcat	1673.359985	2174.6	0	2219.4	483169	34412
